"BB_prct_audio","BB_prct_left","BB_prct_right","BB_test_audio","BB_test_left","BB_test_right","NB_prct_audio","NB_prct_left","NB_prct_right","NB_test_audio","NB_test_left","NB_test_right","average_response_time","congruency","correct","correct_keyboard_response_letter","correct_radboudbox_response_BB_practice","correct_response","count_BB_practice_sequence","count_BB_test_sequence","count_NB_practice_sequence","count_NB_test_sequence","count_radboudbox_init","count_radboudbox_response_BB_practice","count_radboudbox_response_BB_test","count_radboudbox_response_NB_practice","count_radboudbox_response_NB_test","count_washout_sequence","datetime","distractor_position","gaze_cue","response","response_keyboard_response_letter","response_radboudbox_response_BB_practice","response_radboudbox_response_BB_test","response_radboudbox_response_NB_practice","response_radboudbox_response_NB_test","response_time_keyboard_response_letter","response_time_radboudbox_response_BB_practice","response_time_radboudbox_response_BB_test","response_time_radboudbox_response_NB_practice","response_time_radboudbox_response_NB_test","subject_nr","subject_parity","target_letter","target_position","time_radboudbox_init","time_radboudbox_response_BB_practice","time_radboudbox_response_BB_test","time_radboudbox_response_NB_practice","time_radboudbox_response_NB_test","time_response_radboudbox_response_BB_practice","title","total_correct"
"kauw-tauw_step5.wav","touw","kauw","dier-duur_Step6stereo.wav","dier","duur","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","6","NA","NA","0","3","6","NA","NA","NA","Wed May  8 11:10:44 2024","NA","NA","E","NA","A","E","NA","NA","NA","746","886","NA","NA","2","even","NA","NA","11509","89853","117471","NA","NA","90599","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","dak-tak_F0_2_VOT_2_stereo.wav","dak","tak","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","7","NA","NA","0","3","7","NA","NA","NA","Wed May  8 11:10:44 2024","NA","NA","E","NA","A","E","NA","NA","NA","746","433","NA","NA","2","even","NA","NA","11509","89853","120174","NA","NA","90599","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","sik-sec4.wav","sik","sec","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","8","NA","NA","0","3","8","NA","NA","NA","Wed May  8 11:10:44 2024","NA","NA","A","NA","A","A","NA","NA","NA","746","2392","NA","NA","2","even","NA","NA","11509","89853","122565","NA","NA","90599","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","pop-top_step2.wav","pop","top","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","9","NA","NA","0","3","9","NA","NA","NA","Wed May  8 11:10:44 2024","NA","NA","A","NA","A","A","NA","NA","NA","746","555","NA","NA","2","even","NA","NA","11509","89853","126794","NA","NA","90599","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","tuin-duin_F0_7_VOT_7_stereo.wav","tuin","duin","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","10","NA","NA","0","3","10","NA","NA","NA","Wed May  8 11:10:44 2024","NA","NA","A","NA","A","A","NA","NA","NA","746","539","NA","NA","2","even","NA","NA","11509","89853","129162","NA","NA","90599","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","tap-kap_step2.wav","tap","kap","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","11","NA","NA","0","3","11","NA","NA","NA","Wed May  8 11:10:44 2024","NA","NA","A","NA","A","A","NA","NA","NA","746","571","NA","NA","2","even","NA","NA","11509","89853","131501","NA","NA","90599","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","bier-buur_Step4stereo.wav","bier","buur","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","12","NA","NA","0","3","12","NA","NA","NA","Wed May  8 11:10:44 2024","NA","NA","A","NA","A","A","NA","NA","NA","746","741","NA","NA","2","even","NA","NA","11509","89853","133844","NA","NA","90599","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","bier-buur_Step5stereo.wav","bier","buur","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","13","NA","NA","0","3","13","NA","NA","NA","Wed May  8 11:10:44 2024","NA","NA","A","NA","A","A","NA","NA","NA","746","741","NA","NA","2","even","NA","NA","11509","89853","136312","NA","NA","90599","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","sik-sec2.wav","sik","sec","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","14","NA","NA","0","3","14","NA","NA","NA","Wed May  8 11:10:44 2024","NA","NA","A","NA","A","A","NA","NA","NA","746","580","NA","NA","2","even","NA","NA","11509","89853","139012","NA","NA","90599","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","sik-sec5.wav","sik","sec","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","15","NA","NA","0","3","15","NA","NA","NA","Wed May  8 11:10:44 2024","NA","NA","A","NA","A","A","NA","NA","NA","746","970","NA","NA","2","even","NA","NA","11509","89853","141554","NA","NA","90599","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","dier-duur_Step4stereo.wav","dier","duur","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","16","NA","NA","0","3","16","NA","NA","NA","Wed May  8 11:10:44 2024","NA","NA","E","NA","A","E","NA","NA","NA","746","817","NA","NA","2","even","NA","NA","11509","89853","144275","NA","NA","90599","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","pip-pep_continuumStep_3_stereo.wav","pip","pep","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","17","NA","NA","0","3","17","NA","NA","NA","Wed May  8 11:10:44 2024","NA","NA","A","NA","A","A","NA","NA","NA","746","732","NA","NA","2","even","NA","NA","11509","89853","146973","NA","NA","90599","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","pop-top_step5.wav","pop","top","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","18","NA","NA","0","3","18","NA","NA","NA","Wed May  8 11:10:44 2024","NA","NA","A","NA","A","A","NA","NA","NA","746","475","NA","NA","2","even","NA","NA","11509","89853","149546","NA","NA","90599","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","sik-sec3.wav","sik","sec","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","19","NA","NA","0","3","19","NA","NA","NA","Wed May  8 11:10:44 2024","NA","NA","A","NA","A","A","NA","NA","NA","746","4247","NA","NA","2","even","NA","NA","11509","89853","151993","NA","NA","90599","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","pop-top_step7.wav","pop","top","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","20","NA","NA","0","3","20","NA","NA","NA","Wed May  8 11:10:44 2024","NA","NA","E","NA","A","E","NA","NA","NA","746","540","NA","NA","2","even","NA","NA","11509","89853","158097","NA","NA","90599","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","pop-top_step6.wav","pop","top","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","21","NA","NA","0","3","21","NA","NA","NA","Wed May  8 11:10:44 2024","NA","NA","E","NA","A","E","NA","NA","NA","746","759","NA","NA","2","even","NA","NA","11509","89853","160488","NA","NA","90599","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","pop-top_step4.wav","pop","top","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","22","NA","NA","0","3","22","NA","NA","NA","Wed May  8 11:10:44 2024","NA","NA","E","NA","A","E","NA","NA","NA","746","704","NA","NA","2","even","NA","NA","11509","89853","163110","NA","NA","90599","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","tuin-duin_F0_5_VOT_5_stereo.wav","tuin","duin","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","23","NA","NA","0","3","23","NA","NA","NA","Wed May  8 11:10:44 2024","NA","NA","A","NA","A","A","NA","NA","NA","746","715","NA","NA","2","even","NA","NA","11509","89853","165605","NA","NA","90599","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","bier-buur_Step7stereo.wav","bier","buur","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","24","NA","NA","0","3","24","NA","NA","NA","Wed May  8 11:10:44 2024","NA","NA","A","NA","A","A","NA","NA","NA","746","961","NA","NA","2","even","NA","NA","11509","89853","168051","NA","NA","90599","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","kauw-tauw_step7.wav","kauw","touw","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","25","NA","NA","0","3","25","NA","NA","NA","Wed May  8 11:10:44 2024","NA","NA","E","NA","A","E","NA","NA","NA","746","774","NA","NA","2","even","NA","NA","11509","89853","170892","NA","NA","90599","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","tap-kap_step5.wav","tap","kap","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","26","NA","NA","0","3","26","NA","NA","NA","Wed May  8 11:10:44 2024","NA","NA","E","NA","A","E","NA","NA","NA","746","679","NA","NA","2","even","NA","NA","11509","89853","173460","NA","NA","90599","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","tuin-duin_F0_1_VOT_1_stereo.wav","tuin","duin","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","27","NA","NA","0","3","27","NA","NA","NA","Wed May  8 11:10:44 2024","NA","NA","E","NA","A","E","NA","NA","NA","746","734","NA","NA","2","even","NA","NA","11509","89853","175934","NA","NA","90599","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","bier-buur_Step3stereo.wav","bier","buur","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","28","NA","NA","0","3","28","NA","NA","NA","Wed May  8 11:10:44 2024","NA","NA","A","NA","A","A","NA","NA","NA","746","793","NA","NA","2","even","NA","NA","11509","89853","178407","NA","NA","90599","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","dak-tak_F0_1_VOT_1_stereo.wav","dak","tak","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","29","NA","NA","0","3","29","NA","NA","NA","Wed May  8 11:10:44 2024","NA","NA","A","NA","A","A","NA","NA","NA","746","1250","NA","NA","2","even","NA","NA","11509","89853","181017","NA","NA","90599","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","tap-kap_Step1.wav","tap","kap","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","30","NA","NA","0","3","30","NA","NA","NA","Wed May  8 11:10:44 2024","NA","NA","A","NA","A","A","NA","NA","NA","746","704","NA","NA","2","even","NA","NA","11509","89853","184073","NA","NA","90599","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","kauw-tauw_step4.wav","kauw","touw","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","31","NA","NA","0","3","31","NA","NA","NA","Wed May  8 11:10:44 2024","NA","NA","E","NA","A","E","NA","NA","NA","746","703","NA","NA","2","even","NA","NA","11509","89853","186659","NA","NA","90599","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","tap-kap_step7.wav","tap","kap","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","32","NA","NA","0","3","32","NA","NA","NA","Wed May  8 11:10:44 2024","NA","NA","E","NA","A","E","NA","NA","NA","746","687","NA","NA","2","even","NA","NA","11509","89853","189174","NA","NA","90599","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","dier-duur_Step2stereo.wav","dier","duur","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","33","NA","NA","0","3","33","NA","NA","NA","Wed May  8 11:10:44 2024","NA","NA","A","NA","A","A","NA","NA","NA","746","775","NA","NA","2","even","NA","NA","11509","89853","191640","NA","NA","90599","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","doos-toos_F0_7_VOT_7_stereo.wav","doos","toos","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","34","NA","NA","0","3","34","NA","NA","NA","Wed May  8 11:10:44 2024","NA","NA","E","NA","A","E","NA","NA","NA","746","688","NA","NA","2","even","NA","NA","11509","89853","194445","NA","NA","90599","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","pier-puur1_stereo.wav","pier","puur","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","35","NA","NA","0","3","35","NA","NA","NA","Wed May  8 11:10:44 2024","NA","NA","A","NA","A","A","NA","NA","NA","746","871","NA","NA","2","even","NA","NA","11509","89853","196844","NA","NA","90599","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","kik-kek_continuumStep_2_stereo.wav","kek","kik","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","36","NA","NA","0","3","36","NA","NA","NA","Wed May  8 11:10:44 2024","NA","NA","E","NA","A","E","NA","NA","NA","746","604","NA","NA","2","even","NA","NA","11509","89853","199489","NA","NA","90599","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","tap-kap_step4.wav","tap","kap","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","37","NA","NA","0","3","37","NA","NA","NA","Wed May  8 11:10:44 2024","NA","NA","A","NA","A","A","NA","NA","NA","746","578","NA","NA","2","even","NA","NA","11509","89853","201891","NA","NA","90599","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","tuin-duin_F0_2_VOT_2_stereo.wav","tuin","duin","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","38","NA","NA","0","3","38","NA","NA","NA","Wed May  8 11:10:44 2024","NA","NA","A","NA","A","A","NA","NA","NA","746","1266","NA","NA","2","even","NA","NA","11509","89853","204261","NA","NA","90599","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","pip-pep_continuumStep_1_stereo.wav","pip","pep","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","39","NA","NA","0","3","39","NA","NA","NA","Wed May  8 11:10:44 2024","NA","NA","A","NA","A","A","NA","NA","NA","746","582","NA","NA","2","even","NA","NA","11509","89853","207380","NA","NA","90599","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","bier-buur_Step6stereo.wav","bier","buur","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","40","NA","NA","0","3","40","NA","NA","NA","Wed May  8 11:10:44 2024","NA","NA","A","NA","A","A","NA","NA","NA","746","634","NA","NA","2","even","NA","NA","11509","89853","209733","NA","NA","90599","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","doos-toos_F0_3_VOT_3_stereo.wav","doos","toos","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","41","NA","NA","0","3","41","NA","NA","NA","Wed May  8 11:10:44 2024","NA","NA","E","NA","A","E","NA","NA","NA","746","500","NA","NA","2","even","NA","NA","11509","89853","212364","NA","NA","90599","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","kauw-tauw_step6.wav","kauw","touw","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","42","NA","NA","0","3","42","NA","NA","NA","Wed May  8 11:10:44 2024","NA","NA","E","NA","A","E","NA","NA","NA","746","584","NA","NA","2","even","NA","NA","11509","89853","214723","NA","NA","90599","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","pier-puur6_stereo.wav","pier","puur","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","43","NA","NA","0","3","43","NA","NA","NA","Wed May  8 11:10:44 2024","NA","NA","A","NA","A","A","NA","NA","NA","746","1205","NA","NA","2","even","NA","NA","11509","89853","217040","NA","NA","90599","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","sik-sec1.wav","sik","sec","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","44","NA","NA","0","3","44","NA","NA","NA","Wed May  8 11:10:44 2024","NA","NA","A","NA","A","A","NA","NA","NA","746","742","NA","NA","2","even","NA","NA","11509","89853","220197","NA","NA","90599","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","bier-buur_Step1stereo.wav","bier","buur","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","45","NA","NA","0","3","45","NA","NA","NA","Wed May  8 11:10:44 2024","NA","NA","A","NA","A","A","NA","NA","NA","746","699","NA","NA","2","even","NA","NA","11509","89853","222687","NA","NA","90599","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","dak-tak_F0_5_VOT_5_stereo.wav","dak","tak","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","46","NA","NA","0","3","46","NA","NA","NA","Wed May  8 11:10:44 2024","NA","NA","E","NA","A","E","NA","NA","NA","746","646","NA","NA","2","even","NA","NA","11509","89853","225191","NA","NA","90599","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","tuin-duin_F0_6_VOT_6_stereo.wav","tuin","duin","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","47","NA","NA","0","3","47","NA","NA","NA","Wed May  8 11:10:44 2024","NA","NA","A","NA","A","A","NA","NA","NA","746","694","NA","NA","2","even","NA","NA","11509","89853","227639","NA","NA","90599","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","sik-sec6.wav","sik","sec","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","48","NA","NA","0","3","48","NA","NA","NA","Wed May  8 11:10:44 2024","NA","NA","E","NA","A","E","NA","NA","NA","746","715","NA","NA","2","even","NA","NA","11509","89853","230298","NA","NA","90599","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","doos-toos_F0_5_VOT_5_stereo.wav","doos","toos","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","49","NA","NA","0","3","49","NA","NA","NA","Wed May  8 11:10:44 2024","NA","NA","E","NA","A","E","NA","NA","NA","746","428","NA","NA","2","even","NA","NA","11509","89853","233009","NA","NA","90599","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","tap-kap_step3.wav","tap","kap","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","50","NA","NA","0","3","50","NA","NA","NA","Wed May  8 11:10:44 2024","NA","NA","A","NA","A","A","NA","NA","NA","746","449","NA","NA","2","even","NA","NA","11509","89853","235257","NA","NA","90599","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","bier-buur_Step2stereo.wav","bier","buur","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","51","NA","NA","0","3","51","NA","NA","NA","Wed May  8 11:10:44 2024","NA","NA","A","NA","A","A","NA","NA","NA","746","774","NA","NA","2","even","NA","NA","11509","89853","237435","NA","NA","90599","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","pier-puur3_stereo.wav","pier","puur","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","52","NA","NA","0","3","52","NA","NA","NA","Wed May  8 11:10:44 2024","NA","NA","A","NA","A","A","NA","NA","NA","746","916","NA","NA","2","even","NA","NA","11509","89853","239975","NA","NA","90599","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","pop-top_step3.wav","pop","top","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","53","NA","NA","0","3","53","NA","NA","NA","Wed May  8 11:10:44 2024","NA","NA","E","NA","A","E","NA","NA","NA","746","518","NA","NA","2","even","NA","NA","11509","89853","242743","NA","NA","90599","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","dier-duur_Step7stereo.wav","dier","duur","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","54","NA","NA","0","3","54","NA","NA","NA","Wed May  8 11:10:44 2024","NA","NA","E","NA","A","E","NA","NA","NA","746","671","NA","NA","2","even","NA","NA","11509","89853","245056","NA","NA","90599","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","pip-pep_continuumStep_7_stereo.wav","pip","pep","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","55","NA","NA","0","3","55","NA","NA","NA","Wed May  8 11:10:44 2024","NA","NA","E","NA","A","E","NA","NA","NA","746","574","NA","NA","2","even","NA","NA","11509","89853","247616","NA","NA","90599","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","pip-pep_continuumStep_4_stereo.wav","pip","pep","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","56","NA","NA","0","3","56","NA","NA","NA","Wed May  8 11:10:44 2024","NA","NA","E","NA","A","E","NA","NA","NA","746","387","NA","NA","2","even","NA","NA","11509","89853","250041","NA","NA","90599","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","sik-sec7.wav","sik","sec","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","57","NA","NA","0","3","57","NA","NA","NA","Wed May  8 11:10:44 2024","NA","NA","E","NA","A","E","NA","NA","NA","746","289","NA","NA","2","even","NA","NA","11509","89853","252400","NA","NA","90599","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","kauw-tauw_step2.wav","kauw","touw","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","58","NA","NA","0","3","58","NA","NA","NA","Wed May  8 11:10:44 2024","NA","NA","A","NA","A","A","NA","NA","NA","746","257","NA","NA","2","even","NA","NA","11509","89853","254550","NA","NA","90599","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","doos-toos_F0_1_VOT_1_stereo.wav","doos","toos","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","59","NA","NA","0","3","59","NA","NA","NA","Wed May  8 11:10:44 2024","NA","NA","A","NA","A","A","NA","NA","NA","746","147","NA","NA","2","even","NA","NA","11509","89853","256824","NA","NA","90599","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","pip-pep_continuumStep_5_stereo.wav","pip","pep","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","60","NA","NA","0","3","60","NA","NA","NA","Wed May  8 11:10:44 2024","NA","NA","E","NA","A","E","NA","NA","NA","746","229","NA","NA","2","even","NA","NA","11509","89853","258837","NA","NA","90599","BB-NB","0"
