"BB_prct_audio","BB_prct_left","BB_prct_right","BB_test_audio","BB_test_left","BB_test_right","NB_prct_audio","NB_prct_left","NB_prct_right","NB_test_audio","NB_test_left","NB_test_right","average_response_time","congruency","correct","correct_keyboard_response_letter","correct_radboudbox_response_NB_practice","correct_response","count_BB_practice_sequence","count_BB_test_sequence","count_NB_practice_sequence","count_NB_test_sequence","count_radboudbox_init","count_radboudbox_response_BB_practice","count_radboudbox_response_BB_test","count_radboudbox_response_NB_practice","count_radboudbox_response_NB_test","count_washout_sequence","datetime","distractor_position","gaze_cue","live_row_NB_practice_loop","response","response_keyboard_response_letter","response_radboudbox_response_BB_practice","response_radboudbox_response_BB_test","response_radboudbox_response_NB_practice","response_radboudbox_response_NB_test","response_time_keyboard_response_letter","response_time_radboudbox_response_BB_practice","response_time_radboudbox_response_BB_test","response_time_radboudbox_response_NB_practice","response_time_radboudbox_response_NB_test","subject_nr","subject_parity","target_letter","target_position","time_radboudbox_init","time_radboudbox_response_BB_practice","time_radboudbox_response_BB_test","time_radboudbox_response_NB_practice","time_radboudbox_response_NB_test","time_response_radboudbox_response_NB_practice","title","total_correct"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","NA","NA","NA","19339","NA","undefined","NA","undefined","NA","NA","NA","0","NA","0","NA","NA","0","NA","NA","Fri May 31 11:57:46 2024","NA","NA","0","A","NA","NA","NA","A","NA","NA","NA","NA","1659","NA","19","odd","NA","NA","11418","NA","NA","32127","NA","33786","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","NA","NA","NA","19339","NA","undefined","NA","undefined","NA","NA","NA","1","NA","0","NA","NA","1","NA","NA","Fri May 31 11:57:46 2024","NA","NA","1","A","NA","NA","NA","A","NA","NA","NA","NA","755","NA","19","odd","NA","NA","11418","NA","NA","35734","NA","36489","NB-BB","0"
"NA","NA","NA","NA","NA","NA","doos-toos_F0_7_VOT_7_stereo.wav","doos","toos","NA","NA","NA","19339","NA","undefined","NA","undefined","NA","NA","NA","2","NA","0","NA","NA","2","NA","NA","Fri May 31 11:57:46 2024","NA","NA","2","E","NA","NA","NA","E","NA","NA","NA","NA","429","NA","19","odd","NA","NA","11418","NA","NA","38494","NA","38923","NB-BB","0"
"NA","NA","NA","NA","NA","NA","kauw-tauw_step5.wav","touw","kauw","NA","NA","NA","19339","NA","undefined","NA","undefined","NA","NA","NA","3","NA","0","NA","NA","3","NA","NA","Fri May 31 11:57:46 2024","NA","NA","3","A","NA","NA","NA","A","NA","NA","NA","NA","649","NA","19","odd","NA","NA","11418","NA","NA","40815","NA","41464","NB-BB","0"
"NA","NA","NA","NA","NA","NA","kauw-tauw_step5.wav","touw","kauw","tap-kap_step6.wav","tap","kap","19339","NA","undefined","NA","undefined","NA","NA","NA","3","0","0","NA","NA","3","0","NA","Fri May 31 11:57:46 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","649","729","19","odd","NA","NA","11418","NA","NA","40815","48241","41464","NB-BB","0"
"NA","NA","NA","NA","NA","NA","kauw-tauw_step5.wav","touw","kauw","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","19339","NA","undefined","NA","undefined","NA","NA","NA","3","1","0","NA","NA","3","1","NA","Fri May 31 11:57:46 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","649","485","19","odd","NA","NA","11418","NA","NA","40815","50771","41464","NB-BB","0"
"NA","NA","NA","NA","NA","NA","kauw-tauw_step5.wav","touw","kauw","tap-kap_step3.wav","tap","kap","19339","NA","undefined","NA","undefined","NA","NA","NA","3","2","0","NA","NA","3","2","NA","Fri May 31 11:57:46 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","649","561","19","odd","NA","NA","11418","NA","NA","40815","53051","41464","NB-BB","0"
"NA","NA","NA","NA","NA","NA","kauw-tauw_step5.wav","touw","kauw","pop-top_step4.wav","pop","top","19339","NA","undefined","NA","undefined","NA","NA","NA","3","3","0","NA","NA","3","3","NA","Fri May 31 11:57:46 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","649","958","19","odd","NA","NA","11418","NA","NA","40815","55448","41464","NB-BB","0"
"NA","NA","NA","NA","NA","NA","kauw-tauw_step5.wav","touw","kauw","dak-tak_F0_1_VOT_1_stereo.wav","dak","tak","19339","NA","undefined","NA","undefined","NA","NA","NA","3","4","0","NA","NA","3","4","NA","Fri May 31 11:57:46 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","649","596","19","odd","NA","NA","11418","NA","NA","40815","58201","41464","NB-BB","0"
"NA","NA","NA","NA","NA","NA","kauw-tauw_step5.wav","touw","kauw","pier-puur3_stereo.wav","pier","puur","19339","NA","undefined","NA","undefined","NA","NA","NA","3","5","0","NA","NA","3","5","NA","Fri May 31 11:57:46 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","649","1415","19","odd","NA","NA","11418","NA","NA","40815","60509","41464","NB-BB","0"
"NA","NA","NA","NA","NA","NA","kauw-tauw_step5.wav","touw","kauw","pip-pep_continuumStep_7_stereo.wav","pip","pep","19339","NA","undefined","NA","undefined","NA","NA","NA","3","6","0","NA","NA","3","6","NA","Fri May 31 11:57:46 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","649","728","19","odd","NA","NA","11418","NA","NA","40815","63777","41464","NB-BB","0"
"NA","NA","NA","NA","NA","NA","kauw-tauw_step5.wav","touw","kauw","kauw-tauw_step1.wav","kauw","touw","19339","NA","undefined","NA","undefined","NA","NA","NA","3","7","0","NA","NA","3","7","NA","Fri May 31 11:57:46 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","649","756","19","odd","NA","NA","11418","NA","NA","40815","66362","41464","NB-BB","0"
"NA","NA","NA","NA","NA","NA","kauw-tauw_step5.wav","touw","kauw","dak-tak_F0_2_VOT_2_stereo.wav","dak","tak","19339","NA","undefined","NA","undefined","NA","NA","NA","3","8","0","NA","NA","3","8","NA","Fri May 31 11:57:46 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","649","889","19","odd","NA","NA","11418","NA","NA","40815","68914","41464","NB-BB","0"
"NA","NA","NA","NA","NA","NA","kauw-tauw_step5.wav","touw","kauw","pip-pep_continuumStep_6_stereo.wav","pip","pep","19339","NA","undefined","NA","undefined","NA","NA","NA","3","9","0","NA","NA","3","9","NA","Fri May 31 11:57:46 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","649","322","19","odd","NA","NA","11418","NA","NA","40815","71658","41464","NB-BB","0"
"NA","NA","NA","NA","NA","NA","kauw-tauw_step5.wav","touw","kauw","kik-kek_continuumStep_2_stereo.wav","kek","kik","19339","NA","undefined","NA","undefined","NA","NA","NA","3","10","0","NA","NA","3","10","NA","Fri May 31 11:57:46 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","649","801","19","odd","NA","NA","11418","NA","NA","40815","73753","41464","NB-BB","0"
"NA","NA","NA","NA","NA","NA","kauw-tauw_step5.wav","touw","kauw","pop-top_step2.wav","pop","top","19339","NA","undefined","NA","undefined","NA","NA","NA","3","11","0","NA","NA","3","11","NA","Fri May 31 11:57:46 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","649","970","19","odd","NA","NA","11418","NA","NA","40815","76401","41464","NB-BB","0"
"NA","NA","NA","NA","NA","NA","kauw-tauw_step5.wav","touw","kauw","sik-sec4.wav","sik","sec","19339","NA","undefined","NA","undefined","NA","NA","NA","3","12","0","NA","NA","3","12","NA","Fri May 31 11:57:46 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","649","525","19","odd","NA","NA","11418","NA","NA","40815","79341","41464","NB-BB","0"
"NA","NA","NA","NA","NA","NA","kauw-tauw_step5.wav","touw","kauw","tuin-duin_F0_6_VOT_6_stereo.wav","tuin","duin","19339","NA","undefined","NA","undefined","NA","NA","NA","3","13","0","NA","NA","3","13","NA","Fri May 31 11:57:46 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","649","680","19","odd","NA","NA","11418","NA","NA","40815","81651","41464","NB-BB","0"
