"BB_prct_audio","BB_prct_left","BB_prct_right","BB_test_audio","BB_test_left","BB_test_right","NB_prct_audio","NB_prct_left","NB_prct_right","NB_test_audio","NB_test_left","NB_test_right","average_response_time","congruency","correct","correct_keyboard_response_letter","correct_radboudbox_response_NB_practice","correct_response","count_BB_practice_sequence","count_BB_test_sequence","count_NB_practice_sequence","count_NB_test_sequence","count_radboudbox_init","count_radboudbox_response_BB_practice","count_radboudbox_response_BB_test","count_radboudbox_response_NB_practice","count_radboudbox_response_NB_test","count_washout_sequence","datetime","distractor_position","gaze_cue","live_row_NB_practice_loop","response","response_keyboard_response_letter","response_radboudbox_response_BB_practice","response_radboudbox_response_BB_test","response_radboudbox_response_NB_practice","response_radboudbox_response_NB_test","response_time_keyboard_response_letter","response_time_radboudbox_response_BB_practice","response_time_radboudbox_response_BB_test","response_time_radboudbox_response_NB_practice","response_time_radboudbox_response_NB_test","subject_nr","subject_parity","target_letter","target_position","time_radboudbox_init","time_radboudbox_response_BB_practice","time_radboudbox_response_BB_test","time_radboudbox_response_NB_practice","time_radboudbox_response_NB_test","time_response_radboudbox_response_NB_practice","title","total_correct"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","doos-toos_F0_2_VOT_2_stereo.wav","doos","toos","8199","NA","undefined","NA","undefined","NA","NA","NA","3","6","0","NA","NA","3","6","NA","Fri May 24 15:58:42 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","390","122","16","even","NA","NA","12134","NA","NA","29774","51621","30164","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","pier-puur2_stereo.wav","pier","puur","8199","NA","undefined","NA","undefined","NA","NA","NA","3","7","0","NA","NA","3","7","NA","Fri May 24 15:58:42 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","390","445","16","even","NA","NA","12134","NA","NA","29774","53476","30164","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","bier-buur_Step7stereo.wav","bier","buur","8199","NA","undefined","NA","undefined","NA","NA","NA","3","8","0","NA","NA","3","8","NA","Fri May 24 15:58:42 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","390","327","16","even","NA","NA","12134","NA","NA","29774","55677","30164","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","kik-kek_continuumStep_6_stereo.wav","kek","kik","8199","NA","undefined","NA","undefined","NA","NA","NA","3","9","0","NA","NA","3","9","NA","Fri May 24 15:58:42 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","390","253","16","even","NA","NA","12134","NA","NA","29774","57775","30164","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","dier-duur_Step5stereo.wav","dier","duur","8199","NA","undefined","NA","undefined","NA","NA","NA","3","10","0","NA","NA","3","10","NA","Fri May 24 15:58:42 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","390","415","16","even","NA","NA","12134","NA","NA","29774","59803","30164","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","pop-top_step3.wav","pop","top","8199","NA","undefined","NA","undefined","NA","NA","NA","3","11","0","NA","NA","3","11","NA","Fri May 24 15:58:42 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","390","350","16","even","NA","NA","12134","NA","NA","29774","62093","30164","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","sik-sec6.wav","sik","sec","8199","NA","undefined","NA","undefined","NA","NA","NA","3","12","0","NA","NA","3","12","NA","Fri May 24 15:58:42 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","390","252","16","even","NA","NA","12134","NA","NA","29774","64406","30164","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","dak-tak_F0_1_VOT_1_stereo.wav","dak","tak","8199","NA","undefined","NA","undefined","NA","NA","NA","3","13","0","NA","NA","3","13","NA","Fri May 24 15:58:42 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","390","280","16","even","NA","NA","12134","NA","NA","29774","66465","30164","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","dak-tak_F0_3_VOT_3_stereo.wav","dak","tak","8199","NA","undefined","NA","undefined","NA","NA","NA","3","14","0","NA","NA","3","14","NA","Fri May 24 15:58:42 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","390","369","16","even","NA","NA","12134","NA","NA","29774","68569","30164","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","kik-kek_continuumStep_5_stereo.wav","kek","kik","8199","NA","undefined","NA","undefined","NA","NA","NA","3","15","0","NA","NA","3","15","NA","Fri May 24 15:58:42 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","390","361","16","even","NA","NA","12134","NA","NA","29774","70699","30164","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","pip-pep_continuumStep_6_stereo.wav","pip","pep","8199","NA","undefined","NA","undefined","NA","NA","NA","3","16","0","NA","NA","3","16","NA","Fri May 24 15:58:42 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","390","192","16","even","NA","NA","12134","NA","NA","29774","72937","30164","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","bier-buur_Step5stereo.wav","bier","buur","8199","NA","undefined","NA","undefined","NA","NA","NA","3","17","0","NA","NA","3","17","NA","Fri May 24 15:58:42 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","390","276","16","even","NA","NA","12134","NA","NA","29774","74882","30164","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","kauw-tauw_step4.wav","kauw","touw","8199","NA","undefined","NA","undefined","NA","NA","NA","3","18","0","NA","NA","3","18","NA","Fri May 24 15:58:42 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","390","262","16","even","NA","NA","12134","NA","NA","29774","77032","30164","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","dak-tak_F0_4_VOT_4_stereo.wav","dak","tak","8199","NA","undefined","NA","undefined","NA","NA","NA","3","19","0","NA","NA","3","19","NA","Fri May 24 15:58:42 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","390","163","16","even","NA","NA","12134","NA","NA","29774","79134","30164","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","doos-toos_F0_4_VOT_4_stereo.wav","doos","toos","8199","NA","undefined","NA","undefined","NA","NA","NA","3","20","0","NA","NA","3","20","NA","Fri May 24 15:58:42 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","390","100","16","even","NA","NA","12134","NA","NA","29774","81302","30164","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","tap-kap_step3.wav","tap","kap","8199","NA","undefined","NA","undefined","NA","NA","NA","3","21","0","NA","NA","3","21","NA","Fri May 24 15:58:42 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","390","395","16","even","NA","NA","12134","NA","NA","29774","83220","30164","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","8199","NA","undefined","NA","undefined","NA","NA","NA","3","22","0","NA","NA","3","22","NA","Fri May 24 15:58:42 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","390","276","16","even","NA","NA","12134","NA","NA","29774","85412","30164","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","pop-top_step6.wav","pop","top","8199","NA","undefined","NA","undefined","NA","NA","NA","3","23","0","NA","NA","3","23","NA","Fri May 24 15:58:42 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","390","4054","16","even","NA","NA","12134","NA","NA","29774","87542","30164","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","bier-buur_Step2stereo.wav","bier","buur","8199","NA","undefined","NA","undefined","NA","NA","NA","3","24","0","NA","NA","3","24","NA","Fri May 24 15:58:42 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","390","272","16","even","NA","NA","12134","NA","NA","29774","93353","30164","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","kik-kek_continuumStep_7_stereo.wav","kek","kik","8199","NA","undefined","NA","undefined","NA","NA","NA","3","25","0","NA","NA","3","25","NA","Fri May 24 15:58:42 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","390","617","16","even","NA","NA","12134","NA","NA","29774","95378","30164","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","doos-toos_F0_1_VOT_1_stereo.wav","doos","toos","8199","NA","undefined","NA","undefined","NA","NA","NA","3","26","0","NA","NA","3","26","NA","Fri May 24 15:58:42 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","390","73","16","even","NA","NA","12134","NA","NA","29774","98005","30164","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","dak-tak_F0_2_VOT_2_stereo.wav","dak","tak","8199","NA","undefined","NA","undefined","NA","NA","NA","3","27","0","NA","NA","3","27","NA","Fri May 24 15:58:42 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","390","210","16","even","NA","NA","12134","NA","NA","29774","99907","30164","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","dier-duur_Step7stereo.wav","dier","duur","8199","NA","undefined","NA","undefined","NA","NA","NA","3","28","0","NA","NA","3","28","NA","Fri May 24 15:58:42 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","390","269","16","even","NA","NA","12134","NA","NA","29774","101888","30164","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","pip-pep_continuumStep_3_stereo.wav","pip","pep","8199","NA","undefined","NA","undefined","NA","NA","NA","3","29","0","NA","NA","3","29","NA","Fri May 24 15:58:42 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","390","199","16","even","NA","NA","12134","NA","NA","29774","104034","30164","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","pier-puur7_stereo.wav","pier","puur","8199","NA","undefined","NA","undefined","NA","NA","NA","3","30","0","NA","NA","3","30","NA","Fri May 24 15:58:42 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","390","373","16","even","NA","NA","12134","NA","NA","29774","105964","30164","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","dak-tak_F0_7_VOT_7_stereo.wav","dak","tak","8199","NA","undefined","NA","undefined","NA","NA","NA","3","31","0","NA","NA","3","31","NA","Fri May 24 15:58:42 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","390","290","16","even","NA","NA","12134","NA","NA","29774","108177","30164","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","kauw-tauw_step2.wav","kauw","touw","8199","NA","undefined","NA","undefined","NA","NA","NA","3","32","0","NA","NA","3","32","NA","Fri May 24 15:58:42 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","390","87","16","even","NA","NA","12134","NA","NA","29774","110346","30164","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","pip-pep_continuumStep_1_stereo.wav","pip","pep","8199","NA","undefined","NA","undefined","NA","NA","NA","3","33","0","NA","NA","3","33","NA","Fri May 24 15:58:42 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","390","158","16","even","NA","NA","12134","NA","NA","29774","112299","30164","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","dier-duur_Step1stereo.wav","dier","duur","8199","NA","undefined","NA","undefined","NA","NA","NA","3","34","0","NA","NA","3","34","NA","Fri May 24 15:58:42 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","390","164","16","even","NA","NA","12134","NA","NA","29774","114233","30164","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","tuin-duin_F0_3_VOT_3_stereo.wav","tuin","duin","8199","NA","undefined","NA","undefined","NA","NA","NA","3","35","0","NA","NA","3","35","NA","Fri May 24 15:58:42 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","390","142","16","even","NA","NA","12134","NA","NA","29774","116196","30164","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","kik-kek_continuumStep_4_stereo.wav","kek","kik","8199","NA","undefined","NA","undefined","NA","NA","NA","3","36","0","NA","NA","3","36","NA","Fri May 24 15:58:42 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","390","192","16","even","NA","NA","12134","NA","NA","29774","118099","30164","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","sik-sec1.wav","sik","sec","8199","NA","undefined","NA","undefined","NA","NA","NA","3","37","0","NA","NA","3","37","NA","Fri May 24 15:58:42 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","390","55","16","even","NA","NA","12134","NA","NA","29774","120247","30164","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","dak-tak_F0_6_VOT_6_stereo.wav","dak","tak","8199","NA","undefined","NA","undefined","NA","NA","NA","3","38","0","NA","NA","3","38","NA","Fri May 24 15:58:42 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","390","137","16","even","NA","NA","12134","NA","NA","29774","122134","30164","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","pop-top_step7.wav","pop","top","8199","NA","undefined","NA","undefined","NA","NA","NA","3","39","0","NA","NA","3","39","NA","Fri May 24 15:58:42 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","390","69","16","even","NA","NA","12134","NA","NA","29774","124124","30164","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","bier-buur_Step6stereo.wav","bier","buur","8199","NA","undefined","NA","undefined","NA","NA","NA","3","40","0","NA","NA","3","40","NA","Fri May 24 15:58:42 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","390","84","16","even","NA","NA","12134","NA","NA","29774","125950","30164","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","pier-puur1_stereo.wav","pier","puur","8199","NA","undefined","NA","undefined","NA","NA","NA","3","41","0","NA","NA","3","41","NA","Fri May 24 15:58:42 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","390","145","16","even","NA","NA","12134","NA","NA","29774","127761","30164","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","doos-toos_F0_6_VOT_6_stereo.wav","doos","toos","8199","NA","undefined","NA","undefined","NA","NA","NA","3","42","0","NA","NA","3","42","NA","Fri May 24 15:58:42 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","390","2314","16","even","NA","NA","12134","NA","NA","29774","129924","30164","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","tap-kap_step7.wav","tap","kap","8199","NA","undefined","NA","undefined","NA","NA","NA","3","43","0","NA","NA","3","43","NA","Fri May 24 15:58:42 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","390","575","16","even","NA","NA","12134","NA","NA","29774","134067","30164","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","pop-top_step1.wav","pop","top","8199","NA","undefined","NA","undefined","NA","NA","NA","3","44","0","NA","NA","3","44","NA","Fri May 24 15:58:42 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","390","164","16","even","NA","NA","12134","NA","NA","29774","136500","30164","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","kauw-tauw_step1.wav","kauw","touw","8199","NA","undefined","NA","undefined","NA","NA","NA","3","45","0","NA","NA","3","45","NA","Fri May 24 15:58:42 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","390","295","16","even","NA","NA","12134","NA","NA","29774","138543","30164","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","pop-top_step5.wav","pop","top","8199","NA","undefined","NA","undefined","NA","NA","NA","3","46","0","NA","NA","3","46","NA","Fri May 24 15:58:42 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","390","214","16","even","NA","NA","12134","NA","NA","29774","140688","30164","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","pier-puur3_stereo.wav","pier","puur","8199","NA","undefined","NA","undefined","NA","NA","NA","3","47","0","NA","NA","3","47","NA","Fri May 24 15:58:42 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","390","473","16","even","NA","NA","12134","NA","NA","29774","142645","30164","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","pier-puur6_stereo.wav","pier","puur","8199","NA","undefined","NA","undefined","NA","NA","NA","3","48","0","NA","NA","3","48","NA","Fri May 24 15:58:42 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","390","692","16","even","NA","NA","12134","NA","NA","29774","144843","30164","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","doos-toos_F0_3_VOT_3_stereo.wav","doos","toos","8199","NA","undefined","NA","undefined","NA","NA","NA","3","49","0","NA","NA","3","49","NA","Fri May 24 15:58:42 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","390","111","16","even","NA","NA","12134","NA","NA","29774","147544","30164","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","kik-kek_continuumStep_3_stereo.wav","kek","kik","8199","NA","undefined","NA","undefined","NA","NA","NA","3","50","0","NA","NA","3","50","NA","Fri May 24 15:58:42 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","390","252","16","even","NA","NA","12134","NA","NA","29774","149417","30164","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","sik-sec3.wav","sik","sec","8199","NA","undefined","NA","undefined","NA","NA","NA","3","51","0","NA","NA","3","51","NA","Fri May 24 15:58:42 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","390","508","16","even","NA","NA","12134","NA","NA","29774","151666","30164","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","doos-toos_F0_5_VOT_5_stereo.wav","doos","toos","8199","NA","undefined","NA","undefined","NA","NA","NA","3","52","0","NA","NA","3","52","NA","Fri May 24 15:58:42 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","390","325","16","even","NA","NA","12134","NA","NA","29774","154192","30164","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","dier-duur_Step3stereo.wav","dier","duur","8199","NA","undefined","NA","undefined","NA","NA","NA","3","53","0","NA","NA","3","53","NA","Fri May 24 15:58:42 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","390","553","16","even","NA","NA","12134","NA","NA","29774","156334","30164","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","tap-kap_step2.wav","tap","kap","8199","NA","undefined","NA","undefined","NA","NA","NA","3","54","0","NA","NA","3","54","NA","Fri May 24 15:58:42 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","390","176","16","even","NA","NA","12134","NA","NA","29774","158700","30164","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","pop-top_step2.wav","pop","top","8199","NA","undefined","NA","undefined","NA","NA","NA","3","55","0","NA","NA","3","55","NA","Fri May 24 15:58:42 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","390","43","16","even","NA","NA","12134","NA","NA","29774","160735","30164","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","dak-tak_F0_5_VOT_5_stereo.wav","dak","tak","8199","NA","undefined","NA","undefined","NA","NA","NA","3","56","0","NA","NA","3","56","NA","Fri May 24 15:58:42 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","390","113","16","even","NA","NA","12134","NA","NA","29774","162593","30164","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","dier-duur_Step6stereo.wav","dier","duur","8199","NA","undefined","NA","undefined","NA","NA","NA","3","57","0","NA","NA","3","57","NA","Fri May 24 15:58:42 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","390","222","16","even","NA","NA","12134","NA","NA","29774","164479","30164","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","kik-kek_continuumStep_2_stereo.wav","kek","kik","8199","NA","undefined","NA","undefined","NA","NA","NA","3","58","0","NA","NA","3","58","NA","Fri May 24 15:58:42 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","390","244","16","even","NA","NA","12134","NA","NA","29774","166450","30164","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","tuin-duin_F0_7_VOT_7_stereo.wav","tuin","duin","8199","NA","undefined","NA","undefined","NA","NA","NA","3","59","0","NA","NA","3","59","NA","Fri May 24 15:58:42 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","390","332","16","even","NA","NA","12134","NA","NA","29774","168513","30164","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","tap-kap_Step1.wav","tap","kap","8199","NA","undefined","NA","undefined","NA","NA","NA","3","60","0","NA","NA","3","60","NA","Fri May 24 15:58:42 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","390","181","16","even","NA","NA","12134","NA","NA","29774","170649","30164","NB-BB","0"
"NA","NA","NA","NA","NA","NA","pop-top_step1.wav","pop","top","kauw-tauw_step7.wav","kauw","touw","8199","NA","undefined","NA","undefined","NA","NA","NA","3","61","0","NA","NA","3","61","NA","Fri May 24 15:58:42 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","390","29","16","even","NA","NA","12134","NA","NA","29774","172711","30164","NB-BB","0"
