"BB_prct_audio","BB_prct_left","BB_prct_right","BB_test_audio","BB_test_left","BB_test_right","NB_prct_audio","NB_prct_left","NB_prct_right","NB_test_audio","NB_test_left","NB_test_right","average_response_time","congruency","correct","correct_keyboard_response_letter","correct_radboudbox_response_NB_practice","correct_response","count_BB_practice_sequence","count_BB_test_sequence","count_NB_practice_sequence","count_NB_test_sequence","count_radboudbox_init","count_radboudbox_response_BB_practice","count_radboudbox_response_BB_test","count_radboudbox_response_NB_practice","count_radboudbox_response_NB_test","count_washout_sequence","datetime","distractor_position","gaze_cue","live_row_NB_practice_loop","response","response_keyboard_response_letter","response_radboudbox_response_BB_practice","response_radboudbox_response_BB_test","response_radboudbox_response_NB_practice","response_radboudbox_response_NB_test","response_time_keyboard_response_letter","response_time_radboudbox_response_BB_practice","response_time_radboudbox_response_BB_test","response_time_radboudbox_response_NB_practice","response_time_radboudbox_response_NB_test","subject_nr","subject_parity","target_letter","target_position","time_radboudbox_init","time_radboudbox_response_BB_practice","time_radboudbox_response_BB_test","time_radboudbox_response_NB_practice","time_radboudbox_response_NB_test","time_response_radboudbox_response_NB_practice","title","total_correct"
"NA","NA","NA","NA","NA","NA","doos-toos_F0_7_VOT_7_stereo.wav","doos","toos","dier-duur_Step7stereo.wav","dier","duur","9844","NA","undefined","NA","undefined","NA","NA","NA","3","17","0","NA","NA","3","17","NA","Thu Jun  6 14:16:31 2024","NA","NA","3","E","NA","NA","NA","E","E","NA","NA","NA","158","511","21","odd","NA","NA","11999","NA","NA","30997","75984","31155","NB-BB","0"
"NA","NA","NA","NA","NA","NA","doos-toos_F0_7_VOT_7_stereo.wav","doos","toos","tuin-duin_F0_1_VOT_1_stereo.wav","tuin","duin","9844","NA","undefined","NA","undefined","NA","NA","NA","3","18","0","NA","NA","3","18","NA","Thu Jun  6 14:16:31 2024","NA","NA","3","E","NA","NA","NA","E","E","NA","NA","NA","158","512","21","odd","NA","NA","11999","NA","NA","30997","78278","31155","NB-BB","0"
"NA","NA","NA","NA","NA","NA","doos-toos_F0_7_VOT_7_stereo.wav","doos","toos","pop-top_step3.wav","pop","top","9844","NA","undefined","NA","undefined","NA","NA","NA","3","19","0","NA","NA","3","19","NA","Thu Jun  6 14:16:31 2024","NA","NA","3","A","NA","NA","NA","E","A","NA","NA","NA","158","268","21","odd","NA","NA","11999","NA","NA","30997","80648","31155","NB-BB","0"
"NA","NA","NA","NA","NA","NA","doos-toos_F0_7_VOT_7_stereo.wav","doos","toos","pier-puur7_stereo.wav","pier","puur","9844","NA","undefined","NA","undefined","NA","NA","NA","3","20","0","NA","NA","3","20","NA","Thu Jun  6 14:16:31 2024","NA","NA","3","A","NA","NA","NA","E","A","NA","NA","NA","158","424","21","odd","NA","NA","11999","NA","NA","30997","82643","31155","NB-BB","0"
"NA","NA","NA","NA","NA","NA","doos-toos_F0_7_VOT_7_stereo.wav","doos","toos","kik-kek_continuumStep_4_stereo.wav","kek","kik","9844","NA","undefined","NA","undefined","NA","NA","NA","3","21","0","NA","NA","3","21","NA","Thu Jun  6 14:16:31 2024","NA","NA","3","E","NA","NA","NA","E","E","NA","NA","NA","158","328","21","odd","NA","NA","11999","NA","NA","30997","84821","31155","NB-BB","0"
"NA","NA","NA","NA","NA","NA","doos-toos_F0_7_VOT_7_stereo.wav","doos","toos","dier-duur_Step4stereo.wav","dier","duur","9844","NA","undefined","NA","undefined","NA","NA","NA","3","22","0","NA","NA","3","22","NA","Thu Jun  6 14:16:31 2024","NA","NA","3","A","NA","NA","NA","E","A","NA","NA","NA","158","345","21","odd","NA","NA","11999","NA","NA","30997","86912","31155","NB-BB","0"
"NA","NA","NA","NA","NA","NA","doos-toos_F0_7_VOT_7_stereo.wav","doos","toos","bier-buur_Step2stereo.wav","bier","buur","9844","NA","undefined","NA","undefined","NA","NA","NA","3","23","0","NA","NA","3","23","NA","Thu Jun  6 14:16:31 2024","NA","NA","3","A","NA","NA","NA","E","A","NA","NA","NA","158","235","21","odd","NA","NA","11999","NA","NA","30997","89000","31155","NB-BB","0"
"NA","NA","NA","NA","NA","NA","doos-toos_F0_7_VOT_7_stereo.wav","doos","toos","kik-kek_continuumStep_6_stereo.wav","kek","kik","9844","NA","undefined","NA","undefined","NA","NA","NA","3","24","0","NA","NA","3","24","NA","Thu Jun  6 14:16:31 2024","NA","NA","3","A","NA","NA","NA","E","A","NA","NA","NA","158","224","21","odd","NA","NA","11999","NA","NA","30997","90991","31155","NB-BB","0"
"NA","NA","NA","NA","NA","NA","doos-toos_F0_7_VOT_7_stereo.wav","doos","toos","tuin-duin_F0_5_VOT_5_stereo.wav","tuin","duin","9844","NA","undefined","NA","undefined","NA","NA","NA","3","25","0","NA","NA","3","25","NA","Thu Jun  6 14:16:31 2024","NA","NA","3","A","NA","NA","NA","E","A","NA","NA","NA","158","314","21","odd","NA","NA","11999","NA","NA","30997","93010","31155","NB-BB","0"
"NA","NA","NA","NA","NA","NA","doos-toos_F0_7_VOT_7_stereo.wav","doos","toos","bier-buur_Step1stereo.wav","bier","buur","9844","NA","undefined","NA","undefined","NA","NA","NA","3","26","0","NA","NA","3","26","NA","Thu Jun  6 14:16:31 2024","NA","NA","3","A","NA","NA","NA","E","A","NA","NA","NA","158","212","21","odd","NA","NA","11999","NA","NA","30997","95067","31155","NB-BB","0"
