"BB_prct_audio","BB_prct_left","BB_prct_right","BB_test_audio","BB_test_left","BB_test_right","NB_prct_audio","NB_prct_left","NB_prct_right","NB_test_audio","NB_test_left","NB_test_right","average_response_time","congruency","correct","correct_keyboard_response_letter","correct_radboudbox_response_NB_practice","correct_response","count_BB_practice_sequence","count_BB_test_sequence","count_NB_practice_sequence","count_NB_test_sequence","count_radboudbox_init","count_radboudbox_response_BB_practice","count_radboudbox_response_BB_test","count_radboudbox_response_NB_practice","count_radboudbox_response_NB_test","count_washout_sequence","datetime","distractor_position","gaze_cue","live_row_NB_practice_loop","response","response_keyboard_response_letter","response_radboudbox_response_BB_practice","response_radboudbox_response_BB_test","response_radboudbox_response_NB_practice","response_radboudbox_response_NB_test","response_time_keyboard_response_letter","response_time_radboudbox_response_BB_practice","response_time_radboudbox_response_BB_test","response_time_radboudbox_response_NB_practice","response_time_radboudbox_response_NB_test","subject_nr","subject_parity","target_letter","target_position","time_radboudbox_init","time_radboudbox_response_BB_practice","time_radboudbox_response_BB_test","time_radboudbox_response_NB_practice","time_radboudbox_response_NB_test","time_response_radboudbox_response_NB_practice","title","total_correct"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","pop-top_step5.wav","pop","top","9129","NA","undefined","NA","undefined","NA","NA","NA","3","21","0","NA","NA","3","21","NA","Fri May 24 12:55:21 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","284","790","15","odd","NA","NA","11416","NA","NA","29178","90257","29462","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","pip-pep_continuumStep_4_stereo.wav","pip","pep","9129","NA","undefined","NA","undefined","NA","NA","NA","3","22","0","NA","NA","3","22","NA","Fri May 24 12:55:21 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","284","124","15","odd","NA","NA","11416","NA","NA","29178","92901","29462","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","dak-tak_F0_7_VOT_7_stereo.wav","dak","tak","9129","NA","undefined","NA","undefined","NA","NA","NA","3","23","0","NA","NA","3","23","NA","Fri May 24 12:55:21 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","284","124","15","odd","NA","NA","11416","NA","NA","29178","94837","29462","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","pier-puur2_stereo.wav","pier","puur","9129","NA","undefined","NA","undefined","NA","NA","NA","3","24","0","NA","NA","3","24","NA","Fri May 24 12:55:21 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","284","424","15","odd","NA","NA","11416","NA","NA","29178","96673","29462","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","dier-duur_Step1stereo.wav","dier","duur","9129","NA","undefined","NA","undefined","NA","NA","NA","3","25","0","NA","NA","3","25","NA","Fri May 24 12:55:21 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","284","243","15","odd","NA","NA","11416","NA","NA","29178","98848","29462","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","pier-puur7_stereo.wav","pier","puur","9129","NA","undefined","NA","undefined","NA","NA","NA","3","26","0","NA","NA","3","26","NA","Fri May 24 12:55:21 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","284","1435","15","odd","NA","NA","11416","NA","NA","29178","100805","29462","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","tuin-duin_F0_1_VOT_1_stereo.wav","tuin","duin","9129","NA","undefined","NA","undefined","NA","NA","NA","3","27","0","NA","NA","3","27","NA","Fri May 24 12:55:21 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","284","760","15","odd","NA","NA","11416","NA","NA","29178","104015","29462","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","dier-duur_Step3stereo.wav","dier","duur","9129","NA","undefined","NA","undefined","NA","NA","NA","3","28","0","NA","NA","3","28","NA","Fri May 24 12:55:21 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","284","274","15","odd","NA","NA","11416","NA","NA","29178","106546","29462","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","doos-toos_F0_3_VOT_3_stereo.wav","doos","toos","9129","NA","undefined","NA","undefined","NA","NA","NA","3","29","0","NA","NA","3","29","NA","Fri May 24 12:55:21 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","284","1734","15","odd","NA","NA","11416","NA","NA","29178","108808","29462","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","pier-puur6_stereo.wav","pier","puur","9129","NA","undefined","NA","undefined","NA","NA","NA","3","30","0","NA","NA","3","30","NA","Fri May 24 12:55:21 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","284","382","15","odd","NA","NA","11416","NA","NA","29178","112274","29462","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","pip-pep_continuumStep_6_stereo.wav","pip","pep","9129","NA","undefined","NA","undefined","NA","NA","NA","3","31","0","NA","NA","3","31","NA","Fri May 24 12:55:21 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","284","212","15","odd","NA","NA","11416","NA","NA","29178","114511","29462","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","pip-pep_continuumStep_3_stereo.wav","pip","pep","9129","NA","undefined","NA","undefined","NA","NA","NA","3","32","0","NA","NA","3","32","NA","Fri May 24 12:55:21 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","284","1709","15","odd","NA","NA","11416","NA","NA","29178","116602","29462","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","doos-toos_F0_6_VOT_6_stereo.wav","doos","toos","9129","NA","undefined","NA","undefined","NA","NA","NA","3","33","0","NA","NA","3","33","NA","Fri May 24 12:55:21 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","284","381","15","odd","NA","NA","11416","NA","NA","29178","120309","29462","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","pop-top_step1.wav","pop","top","9129","NA","undefined","NA","undefined","NA","NA","NA","3","34","0","NA","NA","3","34","NA","Fri May 24 12:55:21 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","284","321","15","odd","NA","NA","11416","NA","NA","29178","122527","29462","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","kik-kek_continuumStep_3_stereo.wav","kek","kik","9129","NA","undefined","NA","undefined","NA","NA","NA","3","35","0","NA","NA","3","35","NA","Fri May 24 12:55:21 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","284","682","15","odd","NA","NA","11416","NA","NA","29178","124595","29462","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","tap-kap_step6.wav","tap","kap","9129","NA","undefined","NA","undefined","NA","NA","NA","3","36","0","NA","NA","3","36","NA","Fri May 24 12:55:21 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","284","557","15","odd","NA","NA","11416","NA","NA","29178","127072","29462","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","kauw-tauw_step3.wav","kauw","touw","9129","NA","undefined","NA","undefined","NA","NA","NA","3","37","0","NA","NA","3","37","NA","Fri May 24 12:55:21 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","284","549","15","odd","NA","NA","11416","NA","NA","29178","129486","29462","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","9129","NA","undefined","NA","undefined","NA","NA","NA","3","38","0","NA","NA","3","38","NA","Fri May 24 12:55:21 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","284","530","15","odd","NA","NA","11416","NA","NA","29178","131812","29462","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","kik-kek_continuumStep_7_stereo.wav","kek","kik","9129","NA","undefined","NA","undefined","NA","NA","NA","3","39","0","NA","NA","3","39","NA","Fri May 24 12:55:21 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","284","419","15","odd","NA","NA","11416","NA","NA","29178","134102","29462","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","tap-kap_step3.wav","tap","kap","9129","NA","undefined","NA","undefined","NA","NA","NA","3","40","0","NA","NA","3","40","NA","Fri May 24 12:55:21 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","284","428","15","odd","NA","NA","11416","NA","NA","29178","136318","29462","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","dier-duur_Step4stereo.wav","dier","duur","9129","NA","undefined","NA","undefined","NA","NA","NA","3","41","0","NA","NA","3","41","NA","Fri May 24 12:55:21 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","284","407","15","odd","NA","NA","11416","NA","NA","29178","138519","29462","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","dier-duur_Step5stereo.wav","dier","duur","9129","NA","undefined","NA","undefined","NA","NA","NA","3","42","0","NA","NA","3","42","NA","Fri May 24 12:55:21 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","284","336","15","odd","NA","NA","11416","NA","NA","29178","140679","29462","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","kauw-tauw_step4.wav","kauw","touw","9129","NA","undefined","NA","undefined","NA","NA","NA","3","43","0","NA","NA","3","43","NA","Fri May 24 12:55:21 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","284","469","15","odd","NA","NA","11416","NA","NA","29178","142885","29462","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","kik-kek_continuumStep_2_stereo.wav","kek","kik","9129","NA","undefined","NA","undefined","NA","NA","NA","3","44","0","NA","NA","3","44","NA","Fri May 24 12:55:21 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","284","574","15","odd","NA","NA","11416","NA","NA","29178","145092","29462","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","pop-top_step6.wav","pop","top","9129","NA","undefined","NA","undefined","NA","NA","NA","3","45","0","NA","NA","3","45","NA","Fri May 24 12:55:21 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","284","658","15","odd","NA","NA","11416","NA","NA","29178","147503","29462","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","doos-toos_F0_2_VOT_2_stereo.wav","doos","toos","9129","NA","undefined","NA","undefined","NA","NA","NA","3","46","0","NA","NA","3","46","NA","Fri May 24 12:55:21 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","284","365","15","odd","NA","NA","11416","NA","NA","29178","150172","29462","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","kauw-tauw_step2.wav","kauw","touw","9129","NA","undefined","NA","undefined","NA","NA","NA","3","47","0","NA","NA","3","47","NA","Fri May 24 12:55:21 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","284","348","15","odd","NA","NA","11416","NA","NA","29178","152396","29462","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","tap-kap_step7.wav","tap","kap","9129","NA","undefined","NA","undefined","NA","NA","NA","3","48","0","NA","NA","3","48","NA","Fri May 24 12:55:21 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","284","196","15","odd","NA","NA","11416","NA","NA","29178","154572","29462","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","dak-tak_F0_6_VOT_6_stereo.wav","dak","tak","9129","NA","undefined","NA","undefined","NA","NA","NA","3","49","0","NA","NA","3","49","NA","Fri May 24 12:55:21 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","284","348","15","odd","NA","NA","11416","NA","NA","29178","156578","29462","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","dak-tak_F0_2_VOT_2_stereo.wav","dak","tak","9129","NA","undefined","NA","undefined","NA","NA","NA","3","50","0","NA","NA","3","50","NA","Fri May 24 12:55:21 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","284","443","15","odd","NA","NA","11416","NA","NA","29178","158761","29462","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","pip-pep_continuumStep_2_stereo.wav","pip","pep","9129","NA","undefined","NA","undefined","NA","NA","NA","3","51","0","NA","NA","3","51","NA","Fri May 24 12:55:21 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","284","1349","15","odd","NA","NA","11416","NA","NA","29178","161088","29462","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","tuin-duin_F0_3_VOT_3_stereo.wav","tuin","duin","9129","NA","undefined","NA","undefined","NA","NA","NA","3","52","0","NA","NA","3","52","NA","Fri May 24 12:55:21 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","284","6","15","odd","NA","NA","11416","NA","NA","29178","164248","29462","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","bier-buur_Step6stereo.wav","bier","buur","9129","NA","undefined","NA","undefined","NA","NA","NA","3","53","0","NA","NA","3","53","NA","Fri May 24 12:55:21 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","284","451","15","odd","NA","NA","11416","NA","NA","29178","166010","29462","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","sik-sec4.wav","sik","sec","9129","NA","undefined","NA","undefined","NA","NA","NA","3","54","0","NA","NA","3","54","NA","Fri May 24 12:55:21 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","284","962","15","odd","NA","NA","11416","NA","NA","29178","168423","29462","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","bier-buur_Step5stereo.wav","bier","buur","9129","NA","undefined","NA","undefined","NA","NA","NA","3","55","0","NA","NA","3","55","NA","Fri May 24 12:55:21 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","284","269","15","odd","NA","NA","11416","NA","NA","29178","171113","29462","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","tap-kap_step2.wav","tap","kap","9129","NA","undefined","NA","undefined","NA","NA","NA","3","56","0","NA","NA","3","56","NA","Fri May 24 12:55:21 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","284","129","15","odd","NA","NA","11416","NA","NA","29178","173178","29462","NB-BB","0"
