"BB_prct_audio","BB_prct_left","BB_prct_right","BB_test_audio","BB_test_left","BB_test_right","NB_prct_audio","NB_prct_left","NB_prct_right","NB_test_audio","NB_test_left","NB_test_right","average_response_time","congruency","correct","correct_keyboard_response_letter","correct_radboudbox_response_BB_practice","correct_response","count_BB_practice_sequence","count_BB_test_sequence","count_NB_practice_sequence","count_NB_test_sequence","count_radboudbox_init","count_radboudbox_response_BB_practice","count_radboudbox_response_BB_test","count_radboudbox_response_NB_practice","count_radboudbox_response_NB_test","count_washout_sequence","datetime","distractor_position","gaze_cue","response","response_keyboard_response_letter","response_radboudbox_response_BB_practice","response_radboudbox_response_BB_test","response_radboudbox_response_NB_practice","response_radboudbox_response_NB_test","response_time_keyboard_response_letter","response_time_radboudbox_response_BB_practice","response_time_radboudbox_response_BB_test","response_time_radboudbox_response_NB_practice","response_time_radboudbox_response_NB_test","subject_nr","subject_parity","target_letter","target_position","time_radboudbox_init","time_radboudbox_response_BB_practice","time_radboudbox_response_BB_test","time_radboudbox_response_NB_practice","time_radboudbox_response_NB_test","time_response_radboudbox_response_BB_practice","title","total_correct"
"tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","doos-toos_F0_3_VOT_3_stereo.wav","doos","toos","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","36","NA","NA","0","3","36","NA","NA","NA","Mon May 13 13:59:59 2024","NA","NA","E","NA","A","E","NA","NA","NA","421","295","NA","NA","7","odd","NA","NA","11872","77615","172670","NA","NA","78036","BB-NB","0"
"tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","pop-top_step4.wav","pop","top","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","37","NA","NA","0","3","37","NA","NA","NA","Mon May 13 13:59:59 2024","NA","NA","E","NA","A","E","NA","NA","NA","421","626","NA","NA","7","odd","NA","NA","11872","77615","174815","NA","NA","78036","BB-NB","0"
"tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","sik-sec1.wav","sik","sec","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","38","NA","NA","0","3","38","NA","NA","NA","Mon May 13 13:59:59 2024","NA","NA","A","NA","A","A","NA","NA","NA","421","358","NA","NA","7","odd","NA","NA","11872","77615","177397","NA","NA","78036","BB-NB","0"
"tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","pip-pep_continuumStep_6_stereo.wav","pip","pep","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","39","NA","NA","0","3","39","NA","NA","NA","Mon May 13 13:59:59 2024","NA","NA","E","NA","A","E","NA","NA","NA","421","651","NA","NA","7","odd","NA","NA","11872","77615","179622","NA","NA","78036","BB-NB","0"
"tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","bier-buur_Step2stereo.wav","bier","buur","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","40","NA","NA","0","3","40","NA","NA","NA","Mon May 13 13:59:59 2024","NA","NA","A","NA","A","A","NA","NA","NA","421","510","NA","NA","7","odd","NA","NA","11872","77615","182015","NA","NA","78036","BB-NB","0"
"tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","pier-puur4_stereo.wav","pier","puur","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","41","NA","NA","0","3","41","NA","NA","NA","Mon May 13 13:59:59 2024","NA","NA","E","NA","A","E","NA","NA","NA","421","852","NA","NA","7","odd","NA","NA","11872","77615","184255","NA","NA","78036","BB-NB","0"
"tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","tap-kap_step2.wav","tap","kap","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","42","NA","NA","0","3","42","NA","NA","NA","Mon May 13 13:59:59 2024","NA","NA","A","NA","A","A","NA","NA","NA","421","399","NA","NA","7","odd","NA","NA","11872","77615","186914","NA","NA","78036","BB-NB","0"
"tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","tap-kap_step4.wav","tap","kap","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","43","NA","NA","0","3","43","NA","NA","NA","Mon May 13 13:59:59 2024","NA","NA","A","NA","A","A","NA","NA","NA","421","416","NA","NA","7","odd","NA","NA","11872","77615","189121","NA","NA","78036","BB-NB","0"
"tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","kik-kek_continuumStep_4_stereo.wav","kek","kik","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","44","NA","NA","0","3","44","NA","NA","NA","Mon May 13 13:59:59 2024","NA","NA","E","NA","A","E","NA","NA","NA","421","474","NA","NA","7","odd","NA","NA","11872","77615","191302","NA","NA","78036","BB-NB","0"
"tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","kauw-tauw_step1.wav","kauw","touw","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","45","NA","NA","0","3","45","NA","NA","NA","Mon May 13 13:59:59 2024","NA","NA","A","NA","A","A","NA","NA","NA","421","263","NA","NA","7","odd","NA","NA","11872","77615","193648","NA","NA","78036","BB-NB","0"
"tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","sik-sec5.wav","sik","sec","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","46","NA","NA","0","3","46","NA","NA","NA","Mon May 13 13:59:59 2024","NA","NA","A","NA","A","A","NA","NA","NA","421","538","NA","NA","7","odd","NA","NA","11872","77615","195869","NA","NA","78036","BB-NB","0"
"tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","dak-tak_F0_2_VOT_2_stereo.wav","dak","tak","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","47","NA","NA","0","3","47","NA","NA","NA","Mon May 13 13:59:59 2024","NA","NA","E","NA","A","E","NA","NA","NA","421","379","NA","NA","7","odd","NA","NA","11872","77615","198214","NA","NA","78036","BB-NB","0"
"tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","dier-duur_Step2stereo.wav","dier","duur","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","48","NA","NA","0","3","48","NA","NA","NA","Mon May 13 13:59:59 2024","NA","NA","A","NA","A","A","NA","NA","NA","421","471","NA","NA","7","odd","NA","NA","11872","77615","200361","NA","NA","78036","BB-NB","0"
"tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","pier-puur7_stereo.wav","pier","puur","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","49","NA","NA","0","3","49","NA","NA","NA","Mon May 13 13:59:59 2024","NA","NA","E","NA","A","E","NA","NA","NA","421","465","NA","NA","7","odd","NA","NA","11872","77615","202557","NA","NA","78036","BB-NB","0"
"tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","dak-tak_F0_6_VOT_6_stereo.wav","dak","tak","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","50","NA","NA","0","3","50","NA","NA","NA","Mon May 13 13:59:59 2024","NA","NA","E","NA","A","E","NA","NA","NA","421","378","NA","NA","7","odd","NA","NA","11872","77615","204847","NA","NA","78036","BB-NB","0"
"tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","bier-buur_Step5stereo.wav","bier","buur","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","51","NA","NA","0","3","51","NA","NA","NA","Mon May 13 13:59:59 2024","NA","NA","A","NA","A","A","NA","NA","NA","421","452","NA","NA","7","odd","NA","NA","11872","77615","206967","NA","NA","78036","BB-NB","0"
"tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","sik-sec6.wav","sik","sec","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","52","NA","NA","0","3","52","NA","NA","NA","Mon May 13 13:59:59 2024","NA","NA","E","NA","A","E","NA","NA","NA","421","232","NA","NA","7","odd","NA","NA","11872","77615","209424","NA","NA","78036","BB-NB","0"
"tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","pop-top_step1.wav","pop","top","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","53","NA","NA","0","3","53","NA","NA","NA","Mon May 13 13:59:59 2024","NA","NA","A","NA","A","A","NA","NA","NA","421","589","NA","NA","7","odd","NA","NA","11872","77615","211513","NA","NA","78036","BB-NB","0"
"tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","kauw-tauw_step7.wav","kauw","touw","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","54","NA","NA","0","3","54","NA","NA","NA","Mon May 13 13:59:59 2024","NA","NA","E","NA","A","E","NA","NA","NA","421","494","NA","NA","7","odd","NA","NA","11872","77615","213975","NA","NA","78036","BB-NB","0"
"tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","kik-kek_continuumStep_6_stereo.wav","kek","kik","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","55","NA","NA","0","3","55","NA","NA","NA","Mon May 13 13:59:59 2024","NA","NA","A","NA","A","A","NA","NA","NA","421","369","NA","NA","7","odd","NA","NA","11872","77615","216222","NA","NA","78036","BB-NB","0"
"tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","tuin-duin_F0_7_VOT_7_stereo.wav","tuin","duin","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","56","NA","NA","0","3","56","NA","NA","NA","Mon May 13 13:59:59 2024","NA","NA","A","NA","A","A","NA","NA","NA","421","450","NA","NA","7","odd","NA","NA","11872","77615","218394","NA","NA","78036","BB-NB","0"
"tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","doos-toos_F0_2_VOT_2_stereo.wav","doos","toos","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","57","NA","NA","0","3","57","NA","NA","NA","Mon May 13 13:59:59 2024","NA","NA","A","NA","A","A","NA","NA","NA","421","605","NA","NA","7","odd","NA","NA","11872","77615","220841","NA","NA","78036","BB-NB","0"
