"BB_prct_audio","BB_prct_left","BB_prct_right","BB_test_audio","BB_test_left","BB_test_right","NB_prct_audio","NB_prct_left","NB_prct_right","NB_test_audio","NB_test_left","NB_test_right","average_response_time","congruency","correct","correct_keyboard_response_letter","correct_radboudbox_response_BB_practice","correct_response","count_BB_practice_sequence","count_BB_test_sequence","count_NB_practice_sequence","count_NB_test_sequence","count_radboudbox_init","count_radboudbox_response_BB_practice","count_radboudbox_response_BB_test","count_radboudbox_response_NB_practice","count_radboudbox_response_NB_test","count_washout_sequence","datetime","distractor_position","gaze_cue","response","response_keyboard_response_letter","response_radboudbox_response_BB_practice","response_radboudbox_response_BB_test","response_radboudbox_response_NB_practice","response_radboudbox_response_NB_test","response_time_keyboard_response_letter","response_time_radboudbox_response_BB_practice","response_time_radboudbox_response_BB_test","response_time_radboudbox_response_NB_practice","response_time_radboudbox_response_NB_test","subject_nr","subject_parity","target_letter","target_position","time_radboudbox_init","time_radboudbox_response_BB_practice","time_radboudbox_response_BB_test","time_radboudbox_response_NB_practice","time_radboudbox_response_NB_test","time_response_radboudbox_response_BB_practice","title","total_correct"
"kauw-tauw_step5.wav","touw","kauw","tap-kap_step2.wav","tap","kap","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","6","NA","NA","0","3","6","NA","NA","NA","Wed May  8 14:03:12 2024","NA","NA","A","NA","A","A","NA","NA","NA","200","230","NA","NA","4","even","NA","NA","12337","92252","114692","NA","NA","92452","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","kauw-tauw_step6.wav","kauw","touw","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","7","NA","NA","0","3","7","NA","NA","NA","Wed May  8 14:03:12 2024","NA","NA","E","NA","A","E","NA","NA","NA","200","174","NA","NA","4","even","NA","NA","12337","92252","116801","NA","NA","92452","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","tuin-duin_F0_2_VOT_2_stereo.wav","tuin","duin","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","8","NA","NA","0","3","8","NA","NA","NA","Wed May  8 14:03:12 2024","NA","NA","A","NA","A","A","NA","NA","NA","200","347","NA","NA","4","even","NA","NA","12337","92252","118787","NA","NA","92452","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","kik-kek_continuumStep_5_stereo.wav","kek","kik","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","9","NA","NA","0","3","9","NA","NA","NA","Wed May  8 14:03:12 2024","NA","NA","A","NA","A","A","NA","NA","NA","200","245","NA","NA","4","even","NA","NA","12337","92252","120907","NA","NA","92452","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","dak-tak_F0_1_VOT_1_stereo.wav","dak","tak","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","10","NA","NA","0","3","10","NA","NA","NA","Wed May  8 14:03:12 2024","NA","NA","A","NA","A","A","NA","NA","NA","200","500","NA","NA","4","even","NA","NA","12337","92252","122969","NA","NA","92452","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","kik-kek_continuumStep_3_stereo.wav","kek","kik","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","11","NA","NA","0","3","11","NA","NA","NA","Wed May  8 14:03:12 2024","NA","NA","E","NA","A","E","NA","NA","NA","200","528","NA","NA","4","even","NA","NA","12337","92252","125259","NA","NA","92452","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","pier-puur1_stereo.wav","pier","puur","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","12","NA","NA","0","3","12","NA","NA","NA","Wed May  8 14:03:12 2024","NA","NA","A","NA","A","A","NA","NA","NA","200","364","NA","NA","4","even","NA","NA","12337","92252","127571","NA","NA","92452","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","kik-kek_continuumStep_1_stereo.wav","kek","kik","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","13","NA","NA","0","3","13","NA","NA","NA","Wed May  8 14:03:12 2024","NA","NA","E","NA","A","E","NA","NA","NA","200","370","NA","NA","4","even","NA","NA","12337","92252","129721","NA","NA","92452","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","dak-tak_F0_7_VOT_7_stereo.wav","dak","tak","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","14","NA","NA","0","3","14","NA","NA","NA","Wed May  8 14:03:12 2024","NA","NA","E","NA","A","E","NA","NA","NA","200","229","NA","NA","4","even","NA","NA","12337","92252","131972","NA","NA","92452","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","sik-sec7.wav","sik","sec","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","15","NA","NA","0","3","15","NA","NA","NA","Wed May  8 14:03:12 2024","NA","NA","E","NA","A","E","NA","NA","NA","200","262","NA","NA","4","even","NA","NA","12337","92252","134152","NA","NA","92452","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","pop-top_step5.wav","pop","top","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","16","NA","NA","0","3","16","NA","NA","NA","Wed May  8 14:03:12 2024","NA","NA","A","NA","A","A","NA","NA","NA","200","229","NA","NA","4","even","NA","NA","12337","92252","136258","NA","NA","92452","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","pip-pep_continuumStep_5_stereo.wav","pip","pep","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","17","NA","NA","0","3","17","NA","NA","NA","Wed May  8 14:03:12 2024","NA","NA","E","NA","A","E","NA","NA","NA","200","79","NA","NA","4","even","NA","NA","12337","92252","138354","NA","NA","92452","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","dier-duur_Step2stereo.wav","dier","duur","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","18","NA","NA","0","3","18","NA","NA","NA","Wed May  8 14:03:12 2024","NA","NA","A","NA","A","A","NA","NA","NA","200","114","NA","NA","4","even","NA","NA","12337","92252","140220","NA","NA","92452","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","bier-buur_Step1stereo.wav","bier","buur","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","19","NA","NA","0","3","19","NA","NA","NA","Wed May  8 14:03:12 2024","NA","NA","A","NA","A","A","NA","NA","NA","200","212","NA","NA","4","even","NA","NA","12337","92252","142095","NA","NA","92452","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","pop-top_step2.wav","pop","top","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","20","NA","NA","0","3","20","NA","NA","NA","Wed May  8 14:03:12 2024","NA","NA","A","NA","A","A","NA","NA","NA","200","193","NA","NA","4","even","NA","NA","12337","92252","144199","NA","NA","92452","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","kik-kek_continuumStep_2_stereo.wav","kek","kik","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","21","NA","NA","0","3","21","NA","NA","NA","Wed May  8 14:03:12 2024","NA","NA","E","NA","A","E","NA","NA","NA","200","178","NA","NA","4","even","NA","NA","12337","92252","146150","NA","NA","92452","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","doos-toos_F0_5_VOT_5_stereo.wav","doos","toos","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","22","NA","NA","0","3","22","NA","NA","NA","Wed May  8 14:03:12 2024","NA","NA","E","NA","A","E","NA","NA","NA","200","2026","NA","NA","4","even","NA","NA","12337","92252","148345","NA","NA","92452","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","tap-kap_step7.wav","tap","kap","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","23","NA","NA","0","3","23","NA","NA","NA","Wed May  8 14:03:12 2024","NA","NA","E","NA","A","E","NA","NA","NA","200","714","NA","NA","4","even","NA","NA","12337","92252","152185","NA","NA","92452","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","pip-pep_continuumStep_3_stereo.wav","pip","pep","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","24","NA","NA","0","3","24","NA","NA","NA","Wed May  8 14:03:12 2024","NA","NA","A","NA","A","A","NA","NA","NA","200","208","NA","NA","4","even","NA","NA","12337","92252","154762","NA","NA","92452","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","pop-top_step7.wav","pop","top","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","25","NA","NA","0","3","25","NA","NA","NA","Wed May  8 14:03:12 2024","NA","NA","E","NA","A","E","NA","NA","NA","200","341","NA","NA","4","even","NA","NA","12337","92252","156824","NA","NA","92452","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","dier-duur_Step7stereo.wav","dier","duur","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","26","NA","NA","0","3","26","NA","NA","NA","Wed May  8 14:03:12 2024","NA","NA","E","NA","A","E","NA","NA","NA","200","329","NA","NA","4","even","NA","NA","12337","92252","158965","NA","NA","92452","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","dier-duur_Step4stereo.wav","dier","duur","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","27","NA","NA","0","3","27","NA","NA","NA","Wed May  8 14:03:12 2024","NA","NA","A","NA","A","A","NA","NA","NA","200","312","NA","NA","4","even","NA","NA","12337","92252","161070","NA","NA","92452","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","bier-buur_Step3stereo.wav","bier","buur","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","28","NA","NA","0","3","28","NA","NA","NA","Wed May  8 14:03:12 2024","NA","NA","A","NA","A","A","NA","NA","NA","200","240","NA","NA","4","even","NA","NA","12337","92252","163151","NA","NA","92452","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","tap-kap_step4.wav","tap","kap","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","29","NA","NA","0","3","29","NA","NA","NA","Wed May  8 14:03:12 2024","NA","NA","A","NA","A","A","NA","NA","NA","200","327","NA","NA","4","even","NA","NA","12337","92252","165218","NA","NA","92452","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","kauw-tauw_step5.wav","kauw","touw","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","30","NA","NA","0","3","30","NA","NA","NA","Wed May  8 14:03:12 2024","NA","NA","E","NA","A","E","NA","NA","NA","200","130","NA","NA","4","even","NA","NA","12337","92252","167430","NA","NA","92452","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","kauw-tauw_step7.wav","kauw","touw","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","31","NA","NA","0","3","31","NA","NA","NA","Wed May  8 14:03:12 2024","NA","NA","E","NA","A","E","NA","NA","NA","200","587","NA","NA","4","even","NA","NA","12337","92252","169454","NA","NA","92452","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","tuin-duin_F0_1_VOT_1_stereo.wav","tuin","duin","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","32","NA","NA","0","3","32","NA","NA","NA","Wed May  8 14:03:12 2024","NA","NA","E","NA","A","E","NA","NA","NA","200","508","NA","NA","4","even","NA","NA","12337","92252","171811","NA","NA","92452","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","kik-kek_continuumStep_6_stereo.wav","kek","kik","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","33","NA","NA","0","3","33","NA","NA","NA","Wed May  8 14:03:12 2024","NA","NA","A","NA","A","A","NA","NA","NA","200","437","NA","NA","4","even","NA","NA","12337","92252","174069","NA","NA","92452","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","kauw-tauw_step2.wav","kauw","touw","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","34","NA","NA","0","3","34","NA","NA","NA","Wed May  8 14:03:12 2024","NA","NA","A","NA","A","A","NA","NA","NA","200","187","NA","NA","4","even","NA","NA","12337","92252","176376","NA","NA","92452","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","pier-puur5_stereo.wav","pier","puur","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","35","NA","NA","0","3","35","NA","NA","NA","Wed May  8 14:03:12 2024","NA","NA","A","NA","A","A","NA","NA","NA","200","298","NA","NA","4","even","NA","NA","12337","92252","178290","NA","NA","92452","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","pip-pep_continuumStep_7_stereo.wav","pip","pep","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","36","NA","NA","0","3","36","NA","NA","NA","Wed May  8 14:03:12 2024","NA","NA","E","NA","A","E","NA","NA","NA","200","81","NA","NA","4","even","NA","NA","12337","92252","180482","NA","NA","92452","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","pier-puur6_stereo.wav","pier","puur","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","37","NA","NA","0","3","37","NA","NA","NA","Wed May  8 14:03:12 2024","NA","NA","A","NA","A","A","NA","NA","NA","200","322","NA","NA","4","even","NA","NA","12337","92252","182307","NA","NA","92452","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","doos-toos_F0_3_VOT_3_stereo.wav","doos","toos","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","38","NA","NA","0","3","38","NA","NA","NA","Wed May  8 14:03:12 2024","NA","NA","E","NA","A","E","NA","NA","NA","200","79","NA","NA","4","even","NA","NA","12337","92252","184642","NA","NA","92452","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","kauw-tauw_step3.wav","kauw","touw","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","39","NA","NA","0","3","39","NA","NA","NA","Wed May  8 14:03:12 2024","NA","NA","E","NA","A","E","NA","NA","NA","200","325","NA","NA","4","even","NA","NA","12337","92252","186596","NA","NA","92452","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","kik-kek_continuumStep_4_stereo.wav","kek","kik","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","40","NA","NA","0","3","40","NA","NA","NA","Wed May  8 14:03:12 2024","NA","NA","A","NA","A","A","NA","NA","NA","200","129","NA","NA","4","even","NA","NA","12337","92252","188687","NA","NA","92452","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","pip-pep_continuumStep_2_stereo.wav","pip","pep","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","41","NA","NA","0","3","41","NA","NA","NA","Wed May  8 14:03:12 2024","NA","NA","A","NA","A","A","NA","NA","NA","200","215","NA","NA","4","even","NA","NA","12337","92252","190690","NA","NA","92452","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","bier-buur_Step5stereo.wav","bier","buur","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","42","NA","NA","0","3","42","NA","NA","NA","Wed May  8 14:03:12 2024","NA","NA","A","NA","A","A","NA","NA","NA","200","159","NA","NA","4","even","NA","NA","12337","92252","192643","NA","NA","92452","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","bier-buur_Step2stereo.wav","bier","buur","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","43","NA","NA","0","3","43","NA","NA","NA","Wed May  8 14:03:12 2024","NA","NA","A","NA","A","A","NA","NA","NA","200","288","NA","NA","4","even","NA","NA","12337","92252","194557","NA","NA","92452","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","dier-duur_Step5stereo.wav","dier","duur","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","44","NA","NA","0","3","44","NA","NA","NA","Wed May  8 14:03:12 2024","NA","NA","A","NA","A","A","NA","NA","NA","200","290","NA","NA","4","even","NA","NA","12337","92252","196638","NA","NA","92452","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","doos-toos_F0_4_VOT_4_stereo.wav","doos","toos","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","45","NA","NA","0","3","45","NA","NA","NA","Wed May  8 14:03:12 2024","NA","NA","E","NA","A","E","NA","NA","NA","200","107","NA","NA","4","even","NA","NA","12337","92252","198950","NA","NA","92452","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","pop-top_step1.wav","pop","top","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","46","NA","NA","0","3","46","NA","NA","NA","Wed May  8 14:03:12 2024","NA","NA","A","NA","A","A","NA","NA","NA","200","206","NA","NA","4","even","NA","NA","12337","92252","200943","NA","NA","92452","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","pop-top_step4.wav","pop","top","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","47","NA","NA","0","3","47","NA","NA","NA","Wed May  8 14:03:12 2024","NA","NA","A","NA","A","A","NA","NA","NA","200","43","NA","NA","4","even","NA","NA","12337","92252","203057","NA","NA","92452","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","pier-puur3_stereo.wav","pier","puur","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","48","NA","NA","0","3","48","NA","NA","NA","Wed May  8 14:03:12 2024","NA","NA","A","NA","A","A","NA","NA","NA","200","570","NA","NA","4","even","NA","NA","12337","92252","204836","NA","NA","92452","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","tuin-duin_F0_7_VOT_7_stereo.wav","tuin","duin","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","49","NA","NA","0","3","49","NA","NA","NA","Wed May  8 14:03:12 2024","NA","NA","A","NA","A","A","NA","NA","NA","200","279","NA","NA","4","even","NA","NA","12337","92252","207234","NA","NA","92452","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","tuin-duin_F0_6_VOT_6_stereo.wav","tuin","duin","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","50","NA","NA","0","3","50","NA","NA","NA","Wed May  8 14:03:12 2024","NA","NA","A","NA","A","A","NA","NA","NA","200","166","NA","NA","4","even","NA","NA","12337","92252","209306","NA","NA","92452","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","pop-top_step6.wav","pop","top","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","51","NA","NA","0","3","51","NA","NA","NA","Wed May  8 14:03:12 2024","NA","NA","A","NA","A","A","NA","NA","NA","200","666","NA","NA","4","even","NA","NA","12337","92252","211328","NA","NA","92452","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","dak-tak_F0_3_VOT_3_stereo.wav","dak","tak","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","52","NA","NA","0","3","52","NA","NA","NA","Wed May  8 14:03:12 2024","NA","NA","E","NA","A","E","NA","NA","NA","200","132","NA","NA","4","even","NA","NA","12337","92252","213846","NA","NA","92452","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","bier-buur_Step7stereo.wav","bier","buur","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","53","NA","NA","0","3","53","NA","NA","NA","Wed May  8 14:03:12 2024","NA","NA","A","NA","A","A","NA","NA","NA","200","298","NA","NA","4","even","NA","NA","12337","92252","215714","NA","NA","92452","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","doos-toos_F0_7_VOT_7_stereo.wav","doos","toos","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","54","NA","NA","0","3","54","NA","NA","NA","Wed May  8 14:03:12 2024","NA","NA","E","NA","A","E","NA","NA","NA","200","2425","NA","NA","4","even","NA","NA","12337","92252","218025","NA","NA","92452","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","doos-toos_F0_2_VOT_2_stereo.wav","doos","toos","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","55","NA","NA","0","3","55","NA","NA","NA","Wed May  8 14:03:12 2024","NA","NA","E","NA","A","E","NA","NA","NA","200","498","NA","NA","4","even","NA","NA","12337","92252","222467","NA","NA","92452","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","kik-kek_continuumStep_7_stereo.wav","kek","kik","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","56","NA","NA","0","3","56","NA","NA","NA","Wed May  8 14:03:12 2024","NA","NA","A","NA","A","A","NA","NA","NA","200","224","NA","NA","4","even","NA","NA","12337","92252","224722","NA","NA","92452","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","tuin-duin_F0_3_VOT_3_stereo.wav","tuin","duin","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","57","NA","NA","0","3","57","NA","NA","NA","Wed May  8 14:03:12 2024","NA","NA","A","NA","A","A","NA","NA","NA","200","217","NA","NA","4","even","NA","NA","12337","92252","226726","NA","NA","92452","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","dier-duur_Step1stereo.wav","dier","duur","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","58","NA","NA","0","3","58","NA","NA","NA","Wed May  8 14:03:12 2024","NA","NA","A","NA","A","A","NA","NA","NA","200","165","NA","NA","4","even","NA","NA","12337","92252","228696","NA","NA","92452","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","dak-tak_F0_6_VOT_6_stereo.wav","dak","tak","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","59","NA","NA","0","3","59","NA","NA","NA","Wed May  8 14:03:12 2024","NA","NA","E","NA","A","E","NA","NA","NA","200","72","NA","NA","4","even","NA","NA","12337","92252","230669","NA","NA","92452","BB-NB","0"
"kauw-tauw_step5.wav","touw","kauw","tap-kap_step6.wav","tap","kap","NA","NA","NA","NA","NA","NA","undefined","NA","undefined","NA","undefined","NA","3","60","NA","NA","0","3","60","NA","NA","NA","Wed May  8 14:03:12 2024","NA","NA","E","NA","A","E","NA","NA","NA","200","229","NA","NA","4","even","NA","NA","12337","92252","232545","NA","NA","92452","BB-NB","0"
