"","subject_nr","BB_test_audio","BB_test_left","BB_test_right","NB_test_audio","NB_test_left","NB_test_right","count_radboudbox_response_BB_test","count_radboudbox_response_NB_test","response","response_radboudbox_response_BB_test","response_radboudbox_response_NB_test","title","contStep","group","responseVowel","audio","biteblock"
"151",1,"bier-buur_Step7stereo.wav","bier","buur","tap-kap_step7.wav","tap","kap",83,66,"E","A","E","BB-NB","filler","BN",NA,"tap-kap_step7.wav","N"
"152",1,"bier-buur_Step7stereo.wav","bier","buur","dier-duur_Step3stereo.wav","dier","duur",83,67,"E","A","E","BB-NB","filler","BN",NA,"dier-duur_Step3stereo.wav","N"
"153",1,"bier-buur_Step7stereo.wav","bier","buur","kauw-tauw_step2.wav","kauw","touw",83,68,"A","A","A","BB-NB","filler","BN",NA,"kauw-tauw_step2.wav","N"
"154",1,"bier-buur_Step7stereo.wav","bier","buur","tuin-duin_F0_7_VOT_7_stereo.wav","tuin","duin",83,69,"A","A","A","BB-NB","filler","BN",NA,"tuin-duin_F0_7_VOT_7_stereo.wav","N"
"155",1,"bier-buur_Step7stereo.wav","bier","buur","tuin-duin_F0_5_VOT_5_stereo.wav","tuin","duin",83,70,"A","A","A","BB-NB","filler","BN",NA,"tuin-duin_F0_5_VOT_5_stereo.wav","N"
"156",1,"bier-buur_Step7stereo.wav","bier","buur","pip-pep_continuumStep_6_stereo.wav","pip","pep",83,71,"E","A","E","BB-NB","6","BN","E","pip-pep_continuumStep_6_stereo.wav","N"
"157",1,"bier-buur_Step7stereo.wav","bier","buur","tap-kap_Step1.wav","tap","kap",83,72,"A","A","A","BB-NB","filler","BN",NA,"tap-kap_Step1.wav","N"
"158",1,"bier-buur_Step7stereo.wav","bier","buur","dier-duur_Step2stereo.wav","dier","duur",83,73,"A","A","A","BB-NB","filler","BN",NA,"dier-duur_Step2stereo.wav","N"
"159",1,"bier-buur_Step7stereo.wav","bier","buur","dak-tak_F0_5_VOT_5_stereo.wav","dak","tak",83,74,"E","A","E","BB-NB","filler","BN",NA,"dak-tak_F0_5_VOT_5_stereo.wav","N"
"160",1,"bier-buur_Step7stereo.wav","bier","buur","pip-pep_continuumStep_1_stereo.wav","pip","pep",83,75,"A","A","A","BB-NB","1","BN","I","pip-pep_continuumStep_1_stereo.wav","N"
"161",1,"bier-buur_Step7stereo.wav","bier","buur","kik-kek_continuumStep_6_stereo.wav","kek","kik",83,76,"A","A","A","BB-NB","6","BN","E","kik-kek_continuumStep_6_stereo.wav","N"
"162",1,"bier-buur_Step7stereo.wav","bier","buur","sik-sec4.wav","sik","sec",83,77,"E","A","E","BB-NB","4","BN","E","sik-sec4.wav","N"
"163",1,"bier-buur_Step7stereo.wav","bier","buur","kik-kek_continuumStep_2_stereo.wav","kek","kik",83,78,"E","A","E","BB-NB","2","BN","I","kik-kek_continuumStep_2_stereo.wav","N"
"164",1,"bier-buur_Step7stereo.wav","bier","buur","kik-kek_continuumStep_1_stereo.wav","kek","kik",83,79,"E","A","E","BB-NB","1","BN","I","kik-kek_continuumStep_1_stereo.wav","N"
"165",1,"bier-buur_Step7stereo.wav","bier","buur","pop-top_step6.wav","pop","top",83,80,"E","A","E","BB-NB","filler","BN",NA,"pop-top_step6.wav","N"
"166",1,"bier-buur_Step7stereo.wav","bier","buur","pip-pep_continuumStep_4_stereo.wav","pip","pep",83,81,"E","A","E","BB-NB","4","BN","E","pip-pep_continuumStep_4_stereo.wav","N"
"167",1,"bier-buur_Step7stereo.wav","bier","buur","pop-top_step3.wav","pop","top",83,82,"A","A","A","BB-NB","filler","BN",NA,"pop-top_step3.wav","N"
"168",1,"bier-buur_Step7stereo.wav","bier","buur","sik-sec5.wav","sik","sec",83,83,"E","A","E","BB-NB","5","BN","E","sik-sec5.wav","N"
