"BB_prct_audio","BB_prct_left","BB_prct_right","BB_test_audio","BB_test_left","BB_test_right","NB_prct_audio","NB_prct_left","NB_prct_right","NB_test_audio","NB_test_left","NB_test_right","average_response_time","congruency","correct","correct_keyboard_response_letter","correct_radboudbox_response_BB_practice","correct_response","count_BB_practice_sequence","count_BB_test_sequence","count_NB_practice_sequence","count_NB_test_sequence","count_radboudbox_init","count_radboudbox_response_BB_practice","count_radboudbox_response_BB_test","count_radboudbox_response_NB_practice","count_radboudbox_response_NB_test","count_washout_sequence","datetime","distractor_position","gaze_cue","response","response_keyboard_response_letter","response_radboudbox_response_BB_practice","response_radboudbox_response_BB_test","response_radboudbox_response_NB_practice","response_radboudbox_response_NB_test","response_time_keyboard_response_letter","response_time_radboudbox_response_BB_practice","response_time_radboudbox_response_BB_test","response_time_radboudbox_response_NB_practice","response_time_radboudbox_response_NB_test","subject_nr","subject_parity","target_letter","target_position","time_radboudbox_init","time_radboudbox_response_BB_practice","time_radboudbox_response_BB_test","time_radboudbox_response_NB_practice","time_radboudbox_response_NB_test","time_response_radboudbox_response_BB_practice","title","total_correct"
"tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","pier-puur7_stereo.wav","pier","puur","pop-top_step1.wav","pop","top","doos-toos_F0_4_VOT_4_stereo.wav","doos","toos","783","congruent","0","1","undefined","j","3","83","3","68","0","3","83","3","68","79","Fri May 24 12:21:28 2024","-300","right","E","j","A","E","A","E","420","420","450","717","284","14","even","J","300","11299","55687","264334","651600","816744","56107","BB-NB","80"
"tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","pier-puur7_stereo.wav","pier","puur","pop-top_step1.wav","pop","top","tuin-duin_F0_3_VOT_3_stereo.wav","tuin","duin","783","congruent","0","1","undefined","j","3","83","3","69","0","3","83","3","69","79","Fri May 24 12:21:28 2024","-300","right","A","j","A","E","A","A","420","420","450","717","386","14","even","J","300","11299","55687","264334","651600","818805","56107","BB-NB","80"
"tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","pier-puur7_stereo.wav","pier","puur","pop-top_step1.wav","pop","top","kik-kek_continuumStep_5_stereo.wav","kek","kik","783","congruent","0","1","undefined","j","3","83","3","70","0","3","83","3","70","79","Fri May 24 12:21:28 2024","-300","right","A","j","A","E","A","A","420","420","450","717","2269","14","even","J","300","11299","55687","264334","651600","820930","56107","BB-NB","80"
"tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","pier-puur7_stereo.wav","pier","puur","pop-top_step1.wav","pop","top","doos-toos_F0_1_VOT_1_stereo.wav","doos","toos","783","congruent","0","1","undefined","j","3","83","3","71","0","3","83","3","71","79","Fri May 24 12:21:28 2024","-300","right","A","j","A","E","A","A","420","420","450","717","1984","14","even","J","300","11299","55687","264334","651600","825198","56107","BB-NB","80"
"tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","pier-puur7_stereo.wav","pier","puur","pop-top_step1.wav","pop","top","pop-top_step2.wav","pop","top","783","congruent","0","1","undefined","j","3","83","3","72","0","3","83","3","72","79","Fri May 24 12:21:28 2024","-300","right","A","j","A","E","A","A","420","420","450","717","464","14","even","J","300","11299","55687","264334","651600","829031","56107","BB-NB","80"
"tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","pier-puur7_stereo.wav","pier","puur","pop-top_step1.wav","pop","top","dak-tak_F0_2_VOT_2_stereo.wav","dak","tak","783","congruent","0","1","undefined","j","3","83","3","73","0","3","83","3","73","79","Fri May 24 12:21:28 2024","-300","right","E","j","A","E","A","E","420","420","450","717","517","14","even","J","300","11299","55687","264334","651600","831309","56107","BB-NB","80"
"tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","pier-puur7_stereo.wav","pier","puur","pop-top_step1.wav","pop","top","tuin-duin_F0_1_VOT_1_stereo.wav","tuin","duin","783","congruent","0","1","undefined","j","3","83","3","74","0","3","83","3","74","79","Fri May 24 12:21:28 2024","-300","right","E","j","A","E","A","E","420","420","450","717","669","14","even","J","300","11299","55687","264334","651600","833594","56107","BB-NB","80"
"tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","pier-puur7_stereo.wav","pier","puur","pop-top_step1.wav","pop","top","pop-top_step7.wav","pop","top","783","congruent","0","1","undefined","j","3","83","3","75","0","3","83","3","75","79","Fri May 24 12:21:28 2024","-300","right","E","j","A","E","A","E","420","420","450","717","211","14","even","J","300","11299","55687","264334","651600","836121","56107","BB-NB","80"
"tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","pier-puur7_stereo.wav","pier","puur","pop-top_step1.wav","pop","top","tap-kap_step7.wav","tap","kap","783","congruent","0","1","undefined","j","3","83","3","76","0","3","83","3","76","79","Fri May 24 12:21:28 2024","-300","right","E","j","A","E","A","E","420","420","450","717","240","14","even","J","300","11299","55687","264334","651600","838131","56107","BB-NB","80"
"tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","pier-puur7_stereo.wav","pier","puur","pop-top_step1.wav","pop","top","bier-buur_Step5stereo.wav","bier","buur","783","congruent","0","1","undefined","j","3","83","3","77","0","3","83","3","77","79","Fri May 24 12:21:28 2024","-300","right","A","j","A","E","A","A","420","420","450","717","570","14","even","J","300","11299","55687","264334","651600","840100","56107","BB-NB","80"
"tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","pier-puur7_stereo.wav","pier","puur","pop-top_step1.wav","pop","top","kik-kek_continuumStep_4_stereo.wav","kek","kik","783","congruent","0","1","undefined","j","3","83","3","78","0","3","83","3","78","79","Fri May 24 12:21:28 2024","-300","right","E","j","A","E","A","E","420","420","450","717","473","14","even","J","300","11299","55687","264334","651600","842430","56107","BB-NB","80"
"tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","pier-puur7_stereo.wav","pier","puur","pop-top_step1.wav","pop","top","dier-duur_Step3stereo.wav","dier","duur","783","congruent","0","1","undefined","j","3","83","3","79","0","3","83","3","79","79","Fri May 24 12:21:28 2024","-300","right","A","j","A","E","A","A","420","420","450","717","464","14","even","J","300","11299","55687","264334","651600","844654","56107","BB-NB","80"
"tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","pier-puur7_stereo.wav","pier","puur","pop-top_step1.wav","pop","top","pop-top_step3.wav","pop","top","783","congruent","0","1","undefined","j","3","83","3","80","0","3","83","3","80","79","Fri May 24 12:21:28 2024","-300","right","A","j","A","E","A","A","420","420","450","717","389","14","even","J","300","11299","55687","264334","651600","846982","56107","BB-NB","80"
"tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","pier-puur7_stereo.wav","pier","puur","pop-top_step1.wav","pop","top","bier-buur_Step6stereo.wav","bier","buur","783","congruent","0","1","undefined","j","3","83","3","81","0","3","83","3","81","79","Fri May 24 12:21:28 2024","-300","right","A","j","A","E","A","A","420","420","450","717","819","14","even","J","300","11299","55687","264334","651600","849109","56107","BB-NB","80"
"tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","pier-puur7_stereo.wav","pier","puur","pop-top_step1.wav","pop","top","doos-toos_F0_5_VOT_5_stereo.wav","doos","toos","783","congruent","0","1","undefined","j","3","83","3","82","0","3","83","3","82","79","Fri May 24 12:21:28 2024","-300","right","E","j","A","E","A","E","420","420","450","717","112","14","even","J","300","11299","55687","264334","651600","851954","56107","BB-NB","80"
"tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","pier-puur7_stereo.wav","pier","puur","pop-top_step1.wav","pop","top","kik-kek_continuumStep_3_stereo.wav","kek","kik","783","congruent","0","1","undefined","j","3","83","3","83","0","3","83","3","83","79","Fri May 24 12:21:28 2024","-300","right","E","j","A","E","A","E","420","420","450","717","418","14","even","J","300","11299","55687","264334","651600","853804","56107","BB-NB","80"
