"BB_prct_audio","BB_prct_left","BB_prct_right","BB_test_audio","BB_test_left","BB_test_right","NB_prct_audio","NB_prct_left","NB_prct_right","NB_test_audio","NB_test_left","NB_test_right","average_response_time","congruency","correct","correct_keyboard_response_letter","correct_radboudbox_response_NB_practice","correct_response","count_BB_practice_sequence","count_BB_test_sequence","count_NB_practice_sequence","count_NB_test_sequence","count_radboudbox_init","count_radboudbox_response_BB_practice","count_radboudbox_response_BB_test","count_radboudbox_response_NB_practice","count_radboudbox_response_NB_test","count_washout_sequence","datetime","distractor_position","gaze_cue","live_row_NB_practice_loop","response","response_keyboard_response_letter","response_radboudbox_response_BB_practice","response_radboudbox_response_BB_test","response_radboudbox_response_NB_practice","response_radboudbox_response_NB_test","response_time_keyboard_response_letter","response_time_radboudbox_response_BB_practice","response_time_radboudbox_response_BB_test","response_time_radboudbox_response_NB_practice","response_time_radboudbox_response_NB_test","subject_nr","subject_parity","target_letter","target_position","time_radboudbox_init","time_radboudbox_response_BB_practice","time_radboudbox_response_BB_test","time_radboudbox_response_NB_practice","time_radboudbox_response_NB_test","time_response_radboudbox_response_NB_practice","title","total_correct"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","kik-kek_continuumStep_3_stereo.wav","kek","kik","12460","NA","undefined","NA","undefined","NA","NA","NA","3","26","0","NA","NA","3","26","NA","Mon May 13 13:15:06 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","471","1649","6","even","NA","NA","11349","NA","NA","33885","112582","34356","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","tap-kap_step5.wav","tap","kap","12460","NA","undefined","NA","undefined","NA","NA","NA","3","27","0","NA","NA","3","27","NA","Mon May 13 13:15:06 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","471","539","6","even","NA","NA","11349","NA","NA","33885","116049","34356","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","kik-kek_continuumStep_2_stereo.wav","kek","kik","12460","NA","undefined","NA","undefined","NA","NA","NA","3","28","0","NA","NA","3","28","NA","Mon May 13 13:15:06 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","471","598","6","even","NA","NA","11349","NA","NA","33885","118339","34356","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","tap-kap_step7.wav","tap","kap","12460","NA","undefined","NA","undefined","NA","NA","NA","3","29","0","NA","NA","3","29","NA","Mon May 13 13:15:06 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","471","514","6","even","NA","NA","11349","NA","NA","33885","120742","34356","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","tap-kap_Step1.wav","tap","kap","12460","NA","undefined","NA","undefined","NA","NA","NA","3","30","0","NA","NA","3","30","NA","Mon May 13 13:15:06 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","471","496","6","even","NA","NA","11349","NA","NA","33885","123064","34356","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","bier-buur_Step7stereo.wav","bier","buur","12460","NA","undefined","NA","undefined","NA","NA","NA","3","31","0","NA","NA","3","31","NA","Mon May 13 13:15:06 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","471","531","6","even","NA","NA","11349","NA","NA","33885","125303","34356","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","dak-tak_F0_6_VOT_6_stereo.wav","dak","tak","12460","NA","undefined","NA","undefined","NA","NA","NA","3","32","0","NA","NA","3","32","NA","Mon May 13 13:15:06 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","471","346","6","even","NA","NA","11349","NA","NA","33885","127657","34356","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","sik-sec2.wav","sik","sec","12460","NA","undefined","NA","undefined","NA","NA","NA","3","33","0","NA","NA","3","33","NA","Mon May 13 13:15:06 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","471","856","6","even","NA","NA","11349","NA","NA","33885","129960","34356","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","doos-toos_F0_3_VOT_3_stereo.wav","doos","toos","12460","NA","undefined","NA","undefined","NA","NA","NA","3","34","0","NA","NA","3","34","NA","Mon May 13 13:15:06 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","471","375","6","even","NA","NA","11349","NA","NA","33885","132816","34356","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","doos-toos_F0_6_VOT_6_stereo.wav","doos","toos","12460","NA","undefined","NA","undefined","NA","NA","NA","3","35","0","NA","NA","3","35","NA","Mon May 13 13:15:06 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","471","397","6","even","NA","NA","11349","NA","NA","33885","135217","34356","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","pop-top_step1.wav","pop","top","12460","NA","undefined","NA","undefined","NA","NA","NA","3","36","0","NA","NA","3","36","NA","Mon May 13 13:15:06 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","471","359","6","even","NA","NA","11349","NA","NA","33885","137464","34356","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","dak-tak_F0_3_VOT_3_stereo.wav","dak","tak","12460","NA","undefined","NA","undefined","NA","NA","NA","3","37","0","NA","NA","3","37","NA","Mon May 13 13:15:06 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","471","435","6","even","NA","NA","11349","NA","NA","33885","139634","34356","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","kauw-tauw_step7.wav","kauw","touw","12460","NA","undefined","NA","undefined","NA","NA","NA","3","38","0","NA","NA","3","38","NA","Mon May 13 13:15:06 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","471","448","6","even","NA","NA","11349","NA","NA","33885","141940","34356","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","dier-duur_Step6stereo.wav","dier","duur","12460","NA","undefined","NA","undefined","NA","NA","NA","3","39","0","NA","NA","3","39","NA","Mon May 13 13:15:06 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","471","523","6","even","NA","NA","11349","NA","NA","33885","144155","34356","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","dier-duur_Step1stereo.wav","dier","duur","12460","NA","undefined","NA","undefined","NA","NA","NA","3","40","0","NA","NA","3","40","NA","Mon May 13 13:15:06 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","471","401","6","even","NA","NA","11349","NA","NA","33885","146445","34356","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","pier-puur4_stereo.wav","pier","puur","12460","NA","undefined","NA","undefined","NA","NA","NA","3","41","0","NA","NA","3","41","NA","Mon May 13 13:15:06 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","471","384","6","even","NA","NA","11349","NA","NA","33885","148575","34356","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","dak-tak_F0_4_VOT_4_stereo.wav","dak","tak","12460","NA","undefined","NA","undefined","NA","NA","NA","3","42","0","NA","NA","3","42","NA","Mon May 13 13:15:06 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","471","408","6","even","NA","NA","11349","NA","NA","33885","150777","34356","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","tuin-duin_F0_6_VOT_6_stereo.wav","tuin","duin","12460","NA","undefined","NA","undefined","NA","NA","NA","3","43","0","NA","NA","3","43","NA","Mon May 13 13:15:06 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","471","362","6","even","NA","NA","11349","NA","NA","33885","152991","34356","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","dak-tak_F0_5_VOT_5_stereo.wav","dak","tak","12460","NA","undefined","NA","undefined","NA","NA","NA","3","44","0","NA","NA","3","44","NA","Mon May 13 13:15:06 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","471","411","6","even","NA","NA","11349","NA","NA","33885","155171","34356","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","dier-duur_Step3stereo.wav","dier","duur","12460","NA","undefined","NA","undefined","NA","NA","NA","3","45","0","NA","NA","3","45","NA","Mon May 13 13:15:06 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","471","473","6","even","NA","NA","11349","NA","NA","33885","157346","34356","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","doos-toos_F0_5_VOT_5_stereo.wav","doos","toos","12460","NA","undefined","NA","undefined","NA","NA","NA","3","46","0","NA","NA","3","46","NA","Mon May 13 13:15:06 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","471","288","6","even","NA","NA","11349","NA","NA","33885","159828","34356","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","dier-duur_Step4stereo.wav","dier","duur","12460","NA","undefined","NA","undefined","NA","NA","NA","3","47","0","NA","NA","3","47","NA","Mon May 13 13:15:06 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","471","694","6","even","NA","NA","11349","NA","NA","33885","161881","34356","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","kauw-tauw_step5.wav","kauw","touw","12460","NA","undefined","NA","undefined","NA","NA","NA","3","48","0","NA","NA","3","48","NA","Mon May 13 13:15:06 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","471","319","6","even","NA","NA","11349","NA","NA","33885","164445","34356","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","pier-puur1_stereo.wav","pier","puur","12460","NA","undefined","NA","undefined","NA","NA","NA","3","49","0","NA","NA","3","49","NA","Mon May 13 13:15:06 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","471","454","6","even","NA","NA","11349","NA","NA","33885","166487","34356","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","sik-sec7.wav","sik","sec","12460","NA","undefined","NA","undefined","NA","NA","NA","3","50","0","NA","NA","3","50","NA","Mon May 13 13:15:06 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","471","456","6","even","NA","NA","11349","NA","NA","33885","168899","34356","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","pip-pep_continuumStep_7_stereo.wav","pip","pep","12460","NA","undefined","NA","undefined","NA","NA","NA","3","51","0","NA","NA","3","51","NA","Mon May 13 13:15:06 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","471","477","6","even","NA","NA","11349","NA","NA","33885","171268","34356","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","sik-sec4.wav","sik","sec","12460","NA","undefined","NA","undefined","NA","NA","NA","3","52","0","NA","NA","3","52","NA","Mon May 13 13:15:06 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","471","319","6","even","NA","NA","11349","NA","NA","33885","173701","34356","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","tap-kap_step2.wav","tap","kap","12460","NA","undefined","NA","undefined","NA","NA","NA","3","53","0","NA","NA","3","53","NA","Mon May 13 13:15:06 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","471","476","6","even","NA","NA","11349","NA","NA","33885","175834","34356","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","pop-top_step7.wav","pop","top","12460","NA","undefined","NA","undefined","NA","NA","NA","3","54","0","NA","NA","3","54","NA","Mon May 13 13:15:06 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","471","262","6","even","NA","NA","11349","NA","NA","33885","178161","34356","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","doos-toos_F0_2_VOT_2_stereo.wav","doos","toos","12460","NA","undefined","NA","undefined","NA","NA","NA","3","55","0","NA","NA","3","55","NA","Mon May 13 13:15:06 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","471","402","6","even","NA","NA","11349","NA","NA","33885","180420","34356","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","pier-puur3_stereo.wav","pier","puur","12460","NA","undefined","NA","undefined","NA","NA","NA","3","56","0","NA","NA","3","56","NA","Mon May 13 13:15:06 2024","NA","NA","3","A","NA","NA","NA","A","A","NA","NA","NA","471","387","6","even","NA","NA","11349","NA","NA","33885","182546","34356","NB-BB","0"
"NA","NA","NA","NA","NA","NA","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","tuin-duin_F0_1_VOT_1_stereo.wav","tuin","duin","12460","NA","undefined","NA","undefined","NA","NA","NA","3","57","0","NA","NA","3","57","NA","Mon May 13 13:15:06 2024","NA","NA","3","E","NA","NA","NA","A","E","NA","NA","NA","471","621","6","even","NA","NA","11349","NA","NA","33885","184714","34356","NB-BB","0"
